CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
netherlands,Europe,Western Europe,Netherlands (the),High Income,5.079999999999999,Strategy,Ambition
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Strategy,Ambition
hungary,Europe,Eastern Europe,Hungary,High income,4.94,Strategy,
micronesia,Oceania,Micronesia,Micronesia (Federated States of),Lower Middle Income,,Strategy,
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Strategy,Ambition
iraq,Asia,Western Asia,Iraq,Upper Middle Income,4.19,Strategy,Ambition
iraq,Asia,Western Asia,Iraq,Upper Middle Income,4.19,Strategy,
luxembourg,Europe,Western Europe,Luxembourg,High Income,4.709999999999999,Strategy,Ambition
luxembourg,Europe,Western Europe,Luxembourg,High Income,4.709999999999999,Strategy,
chile,Americas,Latin America and the Caribbean,Chile,High Income,4.855000000000002,Strategy,
chile,Americas,Latin America and the Caribbean,Chile,High Income,4.855000000000002,Strategy,Ambition
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Strategy,Ambition
guinea-bissau,Africa,Sub-Saharan Africa,Guinea-Bissau,Low Income,,Strategy,
india,Asia,Southern Asia,India,Lower Middle Income,4.005,Strategy,
india,Asia,Southern Asia,India,Lower Middle Income,4.005,Strategy,Ambition
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,,Strategy,
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,3.935000000000001,Strategy,
zimbabwe,Africa,Sub-Saharan Africa,Zimbabwe,Lower Middle Income,3.935000000000001,Strategy,Ambition
libya,Africa,Northern Africa,Libya,Upper Middle Income,,Strategy,Ambition
libya,Africa,Northern Africa,Libya,Upper Middle Income,,Strategy,
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,4.689999999999999,Strategy,
russia,Europe,Eastern Europe,Russian Federation (the),Upper Middle Income,4.689999999999999,Strategy,Ambition
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,4.625,Strategy,
ecuador,Americas,Latin America and the Caribbean,Ecuador,Upper Middle Income,4.625,Strategy,Ambition
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,4.700000000000001,Strategy,Ambition
kyrgyzstan,Asia,Central Asia,Kyrgyzstan,Lower Middle Income,4.700000000000001,Strategy,
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,4.22,Strategy,
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,4.22,Strategy,Ambition
cote-divoire,Africa,Sub-Saharan Africa,Côte d'Ivoire,Lower Middle Income,3.879999999999999,Strategy,
cote-divoire,Africa,Sub-Saharan Africa,Côte d'Ivoire,Lower Middle Income,3.879999999999999,Strategy,Ambition
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,5.0,Strategy,
united-kingdom,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland (the),High Income,5.0,Strategy,Ambition
latvia,Europe,Northern Europe,Latvia,High Income,4.959999999999999,Strategy,Ambition
latvia,Europe,Northern Europe,Latvia,High Income,4.959999999999999,Strategy,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,,Strategy,Ambition
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Strategy,
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Strategy,Ambition
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Strategy,
united-states,Americas,Northern America,United States of America (the),High Income,4.799999999999998,Strategy,Ambition
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.685000000000001,Strategy,
moldova,Europe,Eastern Europe,Republic of Moldova (the),Upper Middle Income,4.685000000000001,Strategy,Ambition
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.930000000000005,Strategy,
south-korea,Asia,Eastern Asia,Republic of Korea (the),High income,4.930000000000005,Strategy,Ambition
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,4.685000000000001,Strategy,
cuba,Americas,Latin America and the Caribbean,Cuba,Upper Middle Income,4.685000000000001,Strategy,Ambition
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,4.150000000000001,Strategy,Ambition
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,4.150000000000001,Strategy,
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,3.4500000000000006,Strategy,Ambition
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,3.4500000000000006,Strategy,
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,,Strategy,Ambition
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,,Strategy,
oman,Asia,Western Asia,Oman,High Income,4.505000000000001,Strategy,Ambition
oman,Asia,Western Asia,Oman,High Income,4.505000000000001,Strategy,
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,4.465000000000001,Strategy,Ambition
maldives,Asia,Southern Asia,Maldives,Upper Middle Income,4.465000000000001,Strategy,
iceland,Europe,Northern Europe,Iceland,High Income,4.909999999999998,Strategy,Ambition
iceland,Europe,Northern Europe,Iceland,High Income,4.909999999999998,Strategy,
saudi-arabia,Asia,Western Asia,Saudi Arabia,High Income,4.315,Strategy,Ambition
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,3.880000000000001,Strategy,Ambition
azerbaijan,Asia,Western Asia,Azerbaijan,Upper Middle Income,4.62,Strategy,Ambition
rwanda,Africa,Sub-Saharan Africa,Rwanda,Low Income,3.880000000000001,Strategy,
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,3.555,Strategy,Ambition
united-states,Americas,Northern America,United States of America (the),High Income,4.799999999999998,Strategy,
denmark,Europe,Northern Europe,Denmark,High Income,5.245,Strategy,
denmark,Europe,Northern Europe,Denmark,High Income,5.245,Strategy,Ambition
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Strategy,Ambition
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Strategy,
djibouti,Africa,Sub-Saharan Africa,Djibouti,Lower Middle Income,3.69,Strategy,
djibouti,Africa,Sub-Saharan Africa,Djibouti,Lower Middle Income,3.69,Strategy,Ambition
ethiopia,Africa,Sub-Saharan Africa,Ethiopia,Low Income,3.725000000000001,Strategy,
ethiopia,Africa,Sub-Saharan Africa,Ethiopia,Low Income,3.725000000000001,Strategy,Ambition
ghana,Africa,Sub-Saharan Africa,Ghana,Lower Middle Income,4.125,Strategy,Ambition
ghana,Africa,Sub-Saharan Africa,Ghana,Lower Middle Income,4.125,Strategy,
kuwait,Asia,Western Asia,Kuwait,High Income,4.125,Strategy,Ambition
kuwait,Asia,Western Asia,Kuwait,High Income,4.125,Strategy,
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,4.640000000000001,Strategy,Ambition
argentina,Americas,Latin America and the Caribbean,Argentina,Upper Middle Income,4.640000000000001,Strategy,
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,3.965000000000002,Strategy,Ambition
venezuela,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),,3.965000000000002,Strategy,
greece,Europe,Southern Europe,Greece,High Income,4.769999999999998,Strategy,Ambition
greece,Europe,Southern Europe,Greece,High Income,4.769999999999998,Strategy,
mozambique,Africa,Sub-Saharan Africa,Mozambique,Low Income,3.555,Strategy,
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,4.94,Strategy,Ambition
costa-rica,Americas,Latin America and the Caribbean,Costa Rica,Upper Middle Income,4.680000000000001,Strategy,Ambition
uganda,Africa,Sub-Saharan Africa,Uganda,Low Income,3.674999999999999,Strategy,
solomon-islands,Oceania,Melanesia,Solomon Islands,Lower Middle Income,,Strategy,
solomon-islands,Oceania,Melanesia,Solomon Islands,Lower Middle Income,,Strategy,Ambition
montenegro,Europe,Southern Europe,Montenegro,Upper Middle Income,4.409999999999998,Strategy,Ambition
montenegro,Europe,Southern Europe,Montenegro,Upper Middle Income,4.409999999999998,Strategy,
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,,Strategy,Ambition
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,,Strategy,
cameroon,Africa,Sub-Saharan Africa,Cameroon,Lower Middle Income,3.765,Strategy,Ambition
cameroon,Africa,Sub-Saharan Africa,Cameroon,Lower Middle Income,3.765,Strategy,
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,3.9650000000000016,Strategy,
france,Europe,Western Europe,France,High Income,5.084999999999998,Strategy,
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,3.675,Strategy,
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,3.675,Strategy,Ambition
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,,Strategy,Ambition
timor-leste,Asia,South-eastern Asia,Timor-Leste,Lower Middle Income,,Strategy,
uzbekistan,Asia,Central Asia,Uzbekistan,Lower Middle Income,4.490000000000001,Strategy,Ambition
uzbekistan,Asia,Central Asia,Uzbekistan,Lower Middle Income,4.490000000000001,Strategy,
andorra,Europe,Southern Europe,Andorra,High Income,,Strategy,
andorra,Europe,Southern Europe,Andorra,High Income,,Strategy,Ambition
france,Europe,Western Europe,France,High Income,5.084999999999998,Strategy,Ambition
gambia,Africa,Sub-Saharan Africa,Gambia (the),Low Income,3.9650000000000016,Strategy,Ambition
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,4.2250000000000005,Strategy,
philippines,Asia,South-eastern Asia,Philippines (the),Lower Middle Income,4.2250000000000005,Strategy,Ambition
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,4.560000000000001,Strategy,Ambition
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,3.565,Strategy,Ambition
papua-new-guinea,Oceania,Melanesia,Papua New Guinea,Lower Middle Income,3.565,Strategy,
israel,Asia,Western Asia,Israel,High Income,4.75,Strategy,Ambition
israel,Asia,Western Asia,Israel,High Income,4.75,Strategy,
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,3.445,Strategy,
nigeria,Africa,Sub-Saharan Africa,Nigeria,Lower Middle Income,3.445,Strategy,Ambition
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,4.454999999999999,Strategy,Ambition
mexico,Americas,Latin America and the Caribbean,Mexico,Upper Middle Income,4.454999999999999,Strategy,
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,4.545000000000001,Strategy,Ambition
malaysia,Asia,South-eastern Asia,Malaysia,Upper Middle Income,4.545000000000001,Strategy,
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,3.515,Strategy,
angola,Africa,Sub-Saharan Africa,Angola,Lower Middle Income,3.515,Strategy,Ambition
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,,Strategy,
north-korea,Asia,Eastern Asia,Democratic People's Republic of Korea (the),Low Income,,Strategy,Ambition
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,,Strategy,
comoros,Africa,Sub-Saharan Africa,Comoros (the),Low income,,Strategy,Ambition
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,4.405,Strategy,Ambition
sri-lanka,Asia,Southern Asia,Sri Lanka,Lower Middle Income,4.405,Strategy,
czechia,Europe,Eastern Europe,Czechia,High income,5.069999999999997,Strategy,
czechia,Europe,Eastern Europe,Czechia,High income,5.069999999999997,Strategy,Ambition
uruguay,Americas,Latin America and the Caribbean,Uruguay,High Income,4.725,Strategy,Ambition
uruguay,Americas,Latin America and the Caribbean,Uruguay,High Income,4.725,Strategy,
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,,Strategy,Ambition
yemen,Asia,Western Asia,Yemen,Low Income,3.645000000000002,Strategy,Ambition
yemen,Asia,Western Asia,Yemen,Low Income,3.645000000000002,Strategy,
togo,Africa,Sub-Saharan Africa,Togo,Low Income,3.659999999999999,Strategy,Ambition
togo,Africa,Sub-Saharan Africa,Togo,Low Income,3.659999999999999,Strategy,
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,,Strategy,
grenada,Americas,Latin America and the Caribbean,Grenada,Upper Middle Income,,Strategy,Ambition
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,4.640000000000001,Strategy,Ambition
viet-nam,Asia,South-eastern Asia,Viet Nam,Lower Middle Income,4.640000000000001,Strategy,
albania,Europe,Southern Europe,Albania,Upper Middle Income,4.549999999999999,Strategy,
albania,Europe,Southern Europe,Albania,Upper Middle Income,4.549999999999999,Strategy,Ambition
spain,Europe,Southern Europe,Spain,High Income,4.975,Strategy,Ambition
spain,Europe,Southern Europe,Spain,High Income,4.975,Strategy,
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,3.57,Strategy,
haiti,Americas,Latin America and the Caribbean,Haiti,Lower Middle Income,3.57,Strategy,Ambition
belgium,Europe,Western Europe,Belgium,High Income,5.11,Strategy,
belgium,Europe,Western Europe,Belgium,High Income,5.11,Strategy,Ambition
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,4.525,Strategy,Ambition
morocco,Africa,Northern Africa,Morocco,Lower Middle Income,4.525,Strategy,
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,,Strategy,
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,4.560000000000001,Strategy,
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,4.244999999999999,Strategy,
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,3.4650000000000016,Strategy,Ambition
georgia,Asia,Western Asia,Georgia,Upper Middle Income,4.609999999999999,Strategy,Ambition
georgia,Asia,Western Asia,Georgia,Upper Middle Income,4.609999999999999,Strategy,
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,3.729999999999999,Strategy,Ambition
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,3.729999999999999,Strategy,
united-arab-emirates,Asia,Western Asia,United Arab Emirates (the),High Income,4.51,Strategy,
united-arab-emirates,Asia,Western Asia,United Arab Emirates (the),High Income,4.51,Strategy,Ambition
poland,Europe,Eastern Europe,Poland,High income,5.01,Strategy,
poland,Europe,Eastern Europe,Poland,High income,5.01,Strategy,Ambition
kazakhstan,Asia,Central Asia,Kazakhstan,Upper Middle Income,4.579999999999999,Strategy,Ambition
kazakhstan,Asia,Central Asia,Kazakhstan,Upper Middle Income,4.579999999999999,Strategy,
germany,Europe,Western Europe,Germany,High Income,5.125,Strategy,Ambition
germany,Europe,Western Europe,Germany,High Income,5.125,Strategy,
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,4.4,Strategy,
panama,Americas,Latin America and the Caribbean,Panama,Upper Middle Income,4.4,Strategy,Ambition
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,3.645000000000002,Strategy,
congo,Africa,Sub-Saharan Africa,Congo (the),Lower Middle Income,3.645000000000002,Strategy,Ambition
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Strategy,
equatorial-guinea,Africa,Sub-Saharan Africa,Equatorial Guinea,Upper Middle Income,,Strategy,Ambition
democratic-republic-of-the-congo,Africa,Sub-Saharan Africa,Democratic Republic of the Congo (the),Low Income,3.4650000000000016,Strategy,
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,4.244999999999999,Strategy,Ambition
uganda,Africa,Sub-Saharan Africa,Uganda,Low Income,3.674999999999999,Strategy,Ambition
somalia,Africa,Sub-Saharan Africa,Somalia,Low Income,3.28,Strategy,Ambition
south-sudan,Africa,Sub-Saharan Africa,South Sudan,Low Income,2.9450000000000003,Strategy,
tunisia,Africa,Northern Africa,Tunisia,Lower Middle Income,4.569999999999999,Strategy,
iran,Asia,Southern Asia,Iran (Islamic Republic of),Lower Middle Income,4.5,Strategy,Ambition
iran,Asia,Southern Asia,Iran (Islamic Republic of),Lower Middle Income,4.5,Strategy,
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,4.450000000000001,Strategy,Ambition
jamaica,Americas,Latin America and the Caribbean,Jamaica,Upper Middle Income,4.450000000000001,Strategy,
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,3.590000000000001,Strategy,Ambition
burundi,Africa,Sub-Saharan Africa,Burundi,Low Income,3.590000000000001,Strategy,
mauritius,Africa,Sub-Saharan Africa,Mauritius,Upper Middle Income,4.335,Strategy,Ambition
tunisia,Africa,Northern Africa,Tunisia,Lower Middle Income,4.569999999999999,Strategy,Ambition
mauritius,Africa,Sub-Saharan Africa,Mauritius,Upper Middle Income,4.335,Strategy,
el-salvador,Americas,Latin America and the Caribbean,El Salvador,Lower Middle Income,4.394999999999998,Strategy,Ambition
suriname,Americas,Latin America and the Caribbean,Suriname,Upper Middle Income,4.3500000000000005,Strategy,Ambition
suriname,Americas,Latin America and the Caribbean,Suriname,Upper Middle Income,4.3500000000000005,Strategy,
afghanistan,Asia,Southern Asia,Afghanistan,Low Income,3.695,Strategy,
afghanistan,Asia,Southern Asia,Afghanistan,Low Income,3.695,Strategy,Ambition
