Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Botswana,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Central African Republic (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,45.73643112,3.282247912888,True
Canada,2019.0,People,Usage and ownership,Gender gap in mobile usage,78.02198029,4.8932968164710005,True
Switzerland,2019.0,People,Usage and ownership,Gender gap in mobile usage,92.67399597,5.624432398903,True
Chile,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
China,2019.0,People,Usage and ownership,Gender gap in mobile usage,97.18959045,5.849760563455,True
Côte d'Ivoire,2019.0,People,Usage and ownership,Gender gap in mobile usage,70.46897888,4.516402046112,True
Cameroon,2019.0,People,Usage and ownership,Gender gap in mobile usage,75.30864716,4.757901493284001,True
Democratic Republic of the Congo (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,0.0,1.0,True
Congo (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,81.98197937,5.0909007705630005,True
Colombia,2019.0,People,Usage and ownership,Gender gap in mobile usage,96.6302948,5.821851710520001,True
Comoros (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,54.73251343,3.731152420157,True
Cabo Verde,2019.0,People,Usage and ownership,Gender gap in mobile usage,80.41005707,5.012461847793,True
Costa Rica,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Cyprus,2019.0,People,Usage and ownership,Gender gap in mobile usage,83.16498566,5.149932784434,True
Czechia,2019.0,People,Usage and ownership,Gender gap in mobile usage,92.9078064,5.63609953936,True
Germany,2019.0,People,Usage and ownership,Gender gap in mobile usage,88.88889313,5.435555767187,True
Denmark,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Dominican Republic (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,85.20994568,5.251976289432,True
Algeria,2019.0,People,Usage and ownership,Gender gap in mobile usage,79.88915253,4.986468711247001,True
Ecuador,2019.0,People,Usage and ownership,Gender gap in mobile usage,91.76954651,5.579300370849,True
Egypt,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Spain,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Estonia,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Ethiopia,2019.0,People,Usage and ownership,Gender gap in mobile usage,0.0,1.0,True
Finland,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Fiji,2019.0,People,Usage and ownership,Gender gap in mobile usage,88.71710968,5.426983773032,True
France,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Gabon,2019.0,People,Usage and ownership,Gender gap in mobile usage,92.33716583,5.607624574917001,True
United Kingdom of Great Britain and Northern Ireland (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Georgia,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Ghana,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Guinea,2019.0,People,Usage and ownership,Gender gap in mobile usage,20.45454597,2.020681843903,True
Gambia (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,53.48836899,3.669069612601,True
Guinea-Bissau,2019.0,People,Usage and ownership,Gender gap in mobile usage,47.19798279,3.355179341221,True
Greece,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.5072403,5.266811290970001,True
Guatemala,2019.0,People,Usage and ownership,Gender gap in mobile usage,64.62081909,4.224578872591,True
Guyana,2019.0,People,Usage and ownership,Gender gap in mobile usage,99.54163361,5.967127517139001,True
"China, Hong Kong Special Administrative Region",2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Honduras,2019.0,People,Usage and ownership,Gender gap in mobile usage,78.07017517,4.895701740983,True
Croatia,2019.0,People,Usage and ownership,Gender gap in mobile usage,89.24730682,5.453440610318,True
Haiti,2019.0,People,Usage and ownership,Gender gap in mobile usage,82.22222137,5.102888846363,True
Hungary,2019.0,People,Usage and ownership,Gender gap in mobile usage,96.41577148,5.811146996852,True
Indonesia,2019.0,People,Usage and ownership,Gender gap in mobile usage,65.54933167,4.270911650333,True
India,2019.0,People,Usage and ownership,Gender gap in mobile usage,33.90550613,2.691884755887,True
Ireland,2019.0,People,Usage and ownership,Gender gap in mobile usage,89.01098633,5.441648217867,True
Iran (Islamic Republic of),2019.0,People,Usage and ownership,Gender gap in mobile usage,49.82078552,3.486057197448,True
Iraq,2019.0,People,Usage and ownership,Gender gap in mobile usage,53.90070724,3.689645291276,True
Iceland,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Israel,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Italy,2019.0,People,Usage and ownership,Gender gap in mobile usage,93.19728088,5.650544315912,True
Jamaica,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.96491241,5.289649129259001,True
Jordan,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.34798431,5.258864417069001,True
Japan,2019.0,People,Usage and ownership,Gender gap in mobile usage,88.88889313,5.435555767187,True
Kazakhstan,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.81560516,5.2821986974840005,True
Kenya,2019.0,People,Usage and ownership,Gender gap in mobile usage,81.74703979,5.079177285521,True
Kyrgyzstan,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Cambodia,2019.0,People,Usage and ownership,Gender gap in mobile usage,51.21951294,3.5558536957060003,True
Republic of Korea (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,93.26599121,5.653972961379,True
Kuwait,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Lao People's Democratic Republic (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,87.95181274,5.388795455726,True
Lebanon,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.81560516,5.2821986974840005,True
Liberia,2019.0,People,Usage and ownership,Gender gap in mobile usage,34.42622757,2.717868755743,True
Libya,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Saint Lucia,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Sri Lanka,2019.0,People,Usage and ownership,Gender gap in mobile usage,66.66667175,4.3266669203250006,True
Lesotho,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Lithuania,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Luxembourg,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Latvia,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Morocco,2019.0,People,Usage and ownership,Gender gap in mobile usage,77.77777863,4.881111153637001,True
Republic of Moldova (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Madagascar,2019.0,People,Usage and ownership,Gender gap in mobile usage,25.00000381,2.247500190119,True
Maldives,2019.0,People,Usage and ownership,Gender gap in mobile usage,93.05555725,5.643472306775001,True
Mexico,2019.0,People,Usage and ownership,Gender gap in mobile usage,94.44409943,5.712760561557,True
North Macedonia,2019.0,People,Usage and ownership,Gender gap in mobile usage,82.07884979,5.095734604521001,True
Mali,2019.0,People,Usage and ownership,Gender gap in mobile usage,18.80341911,1.938290613589,True
Malta,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Myanmar,2019.0,People,Usage and ownership,Gender gap in mobile usage,53.73200226,3.681226912774,True
Montenegro,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Mongolia,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Mozambique,2019.0,People,Usage and ownership,Gender gap in mobile usage,43.62331772,3.1768035542280004,True
Mauritania,2019.0,People,Usage and ownership,Gender gap in mobile usage,90.47618866,5.514761814134001,True
Mauritius,2019.0,People,Usage and ownership,Gender gap in mobile usage,52.89855194,3.639637741806,True
Malawi,2019.0,People,Usage and ownership,Gender gap in mobile usage,54.02299118,3.695747259882,True
Malaysia,2019.0,People,Usage and ownership,Gender gap in mobile usage,81.48148346,5.065926024654001,True
Namibia,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Niger (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,0.0,1.0,True
Nigeria,2019.0,People,Usage and ownership,Gender gap in mobile usage,77.31102753,4.857820273747,True
Nicaragua,2019.0,People,Usage and ownership,Gender gap in mobile usage,44.84099197,3.237565499303,True
Netherlands (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,89.58332825,5.470208079675,True
Norway,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Nepal,2019.0,People,Usage and ownership,Gender gap in mobile usage,83.93574524,5.188393687476,True
New Zealand,2019.0,People,Usage and ownership,Gender gap in mobile usage,93.05555725,5.643472306775001,True
Oman,2019.0,People,Usage and ownership,Gender gap in mobile usage,53.42669678,3.665992169322,True
Pakistan,2019.0,People,Usage and ownership,Gender gap in mobile usage,0.0,1.0,True
Panama,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Peru,2019.0,People,Usage and ownership,Gender gap in mobile usage,56.34920502,3.811825330498,True
Philippines (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Papua New Guinea,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.90956879,5.286887482621,True
Poland,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Portugal,2019.0,People,Usage and ownership,Gender gap in mobile usage,79.16667175,4.950416920325001,True
Paraguay,2019.0,People,Usage and ownership,Gender gap in mobile usage,96.16858673,5.798812477827,True
Qatar,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.52359009,5.267627145491,True
Romania,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.81560516,5.2821986974840005,True
Russian Federation (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Rwanda,2019.0,People,Usage and ownership,Gender gap in mobile usage,7.103827,1.3544809673,True
Saudi Arabia,2019.0,People,Usage and ownership,Gender gap in mobile usage,93.33333588,5.6573334604120005,True
Sudan (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,66.74476624,4.330563835376,True
Senegal,2019.0,People,Usage and ownership,Gender gap in mobile usage,88.31958771,5.407147426729,True
Singapore,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Solomon Islands,2019.0,People,Usage and ownership,Gender gap in mobile usage,97.33358765,5.856946023735,True
Sierra Leone,2019.0,People,Usage and ownership,Gender gap in mobile usage,13.58024883,1.677654416617,True
El Salvador,2019.0,People,Usage and ownership,Gender gap in mobile usage,63.85542297,4.186385606203,True
Serbia,2019.0,People,Usage and ownership,Gender gap in mobile usage,78.49462891,4.916881982609,True
South Sudan,2019.0,People,Usage and ownership,Gender gap in mobile usage,3.225809336,1.1609678858664,True
Suriname,2019.0,People,Usage and ownership,Gender gap in mobile usage,70.50714111,4.518306341389001,True
Slovakia,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Slovenia,2019.0,People,Usage and ownership,Gender gap in mobile usage,93.26599121,5.653972961379,True
Sweden,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Eswatini,2019.0,People,Usage and ownership,Gender gap in mobile usage,96.21212006,5.800984790994001,True
Chad,2019.0,People,Usage and ownership,Gender gap in mobile usage,0.0,1.0,True
Togo,2019.0,People,Usage and ownership,Gender gap in mobile usage,28.88888741,2.441555481759,True
Thailand,2019.0,People,Usage and ownership,Gender gap in mobile usage,96.86161804,5.833394740196,True
Tajikistan,2019.0,People,Usage and ownership,Gender gap in mobile usage,32.58427048,2.625955096952,True
Timor-Leste,2019.0,People,Usage and ownership,Gender gap in mobile usage,80.66213989,5.025040780511,True
Tonga,2019.0,People,Usage and ownership,Gender gap in mobile usage,77.98914337,4.891658254163,True
Trinidad and Tobago,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.66307831,5.274587607669,True
Tunisia,2019.0,People,Usage and ownership,Gender gap in mobile usage,71.88755035,4.587188762465001,True
Turkey,2019.0,People,Usage and ownership,Gender gap in mobile usage,85.66307831,5.274587607669,True
United Republic of Tanzania (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,64.40937805,4.214027964695,True
Uganda,2019.0,People,Usage and ownership,Gender gap in mobile usage,42.71641922,3.131549319078,True
Ukraine,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
Uruguay,2019.0,People,Usage and ownership,Gender gap in mobile usage,100.0,5.99,True
United States of America (the),2019.0,People,Usage and ownership,Gender gap in mobile usage,89.6907196,5.475566908039999,True
Uzbekistan,2019.0,People,Usage and ownership,Gender gap in mobile usage,46.96969604,3.343787832396,True
