,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar,Unnamed: 0
154,Turkey,2019.0,Number of mobile apps available in national language(s),79.44245911,4.964178709589,True,Culture,
155,Tanzania,2019.0,Number of mobile apps available in national language(s),53.39334106,3.664327718894,True,Culture,
156,Uganda,2019.0,Number of mobile apps available in national language(s),53.39334106,3.664327718894,True,Culture,
157,Ukraine,2019.0,Number of mobile apps available in national language(s),68.69033051,4.427647492448999,True,Culture,
158,Uruguay,2019.0,Number of mobile apps available in national language(s),89.72428894,5.477242018106,True,Culture,
159,United States of America,2019.0,Number of mobile apps available in national language(s),100.0,5.99,True,Culture,
160,Uzbekistan,2019.0,Number of mobile apps available in national language(s),10.67619705,1.532742232795,True,Culture,
161,Saint Vincent and the Grenadines,2019.0,Number of mobile apps available in national language(s),100.0,5.99,True,Culture,
162,Venezuela,2019.0,Number of mobile apps available in national language(s),89.72428894,5.477242018106,True,Culture,
163,Vietnam,2019.0,Number of mobile apps available in national language(s),71.30223846,4.557981699154,True,Culture,
164,Vanuatu,2019.0,Number of mobile apps available in national language(s),64.0,4.1936,True,Culture,
165,Samoa,2019.0,Number of mobile apps available in national language(s),58.99999619,3.944099809881,True,Culture,
166,Yemen,2019.0,Number of mobile apps available in national language(s),78.45343781,4.914826546719,True,Culture,
167,South Africa,2019.0,Number of mobile apps available in national language(s),57.27147293,3.857846499207,True,Culture,
168,Zambia,2019.0,Number of mobile apps available in national language(s),16.0,1.7984,True,Culture,
169,Zimbabwe,2019.0,Number of mobile apps available in national language(s),47.0,3.3453,True,Culture,
0,Austria,2019.0,Percentage of individuals not buying online due to concerns about returning products,16.72749,5.155298249,False,Digital Wellbeing,
1,Belgium,2019.0,Percentage of individuals not buying online due to concerns about returning products,9.16428,5.532702428,False,Digital Wellbeing,
2,Czech Republic,2019.0,Percentage of individuals not buying online due to concerns about returning products,8.857784,5.5479965784,False,Digital Wellbeing,
3,Denmark,2019.0,Percentage of individuals not buying online due to concerns about returning products,13.27322,5.327666322000001,False,Digital Wellbeing,
4,Estonia,2019.0,Percentage of individuals not buying online due to concerns about returning products,3.968984,5.7919476984000005,False,Digital Wellbeing,
5,European Union (28 countries),2019.0,Percentage of individuals not buying online due to concerns about returning products,17.25651,5.128900151,False,Digital Wellbeing,
6,Finland,2019.0,Percentage of individuals not buying online due to concerns about returning products,46.96071,3.646660571,False,Digital Wellbeing,
7,France,2019.0,Percentage of individuals not buying online due to concerns about returning products,14.23637,5.279605137,False,Digital Wellbeing,
8,Germany,2019.0,Percentage of individuals not buying online due to concerns about returning products,16.45007,5.169141507,False,Digital Wellbeing,
9,Greece,2019.0,Percentage of individuals not buying online due to concerns about returning products,9.599324,5.5109937324,False,Digital Wellbeing,
10,Hungary,2019.0,Percentage of individuals not buying online due to concerns about returning products,37.60756,4.113382756,False,Digital Wellbeing,
11,Iceland,2019.0,Percentage of individuals not buying online due to concerns about returning products,26.55182,4.665064182,False,Digital Wellbeing,
12,Ireland,2019.0,Percentage of individuals not buying online due to concerns about returning products,3.234247,5.8286110747,False,Digital Wellbeing,
13,Italy,2019.0,Percentage of individuals not buying online due to concerns about returning products,9.380008,5.5219376008,False,Digital Wellbeing,
14,Latvia,2019.0,Percentage of individuals not buying online due to concerns about returning products,8.105389,5.5855410889,False,Digital Wellbeing,
15,Lithuania,2019.0,Percentage of individuals not buying online due to concerns about returning products,22.90572,4.847004572,False,Digital Wellbeing,
16,Luxembourg,2019.0,Percentage of individuals not buying online due to concerns about returning products,6.451037,5.6680932537,False,Digital Wellbeing,
17,Netherlands,2019.0,Percentage of individuals not buying online due to concerns about returning products,23.33238,4.825714238,False,Digital Wellbeing,
18,Norway,2019.0,Percentage of individuals not buying online due to concerns about returning products,18.04864,5.089372864,False,Digital Wellbeing,
19,Poland,2019.0,Percentage of individuals not buying online due to concerns about returning products,5.99294,5.690952294000001,False,Digital Wellbeing,
20,Portugal,2019.0,Percentage of individuals not buying online due to concerns about returning products,51.07621,3.441297121,False,Digital Wellbeing,
21,Slovak Republic,2019.0,Percentage of individuals not buying online due to concerns about returning products,14.94759,5.244115259,False,Digital Wellbeing,
22,Slovenia,2019.0,Percentage of individuals not buying online due to concerns about returning products,6.584446,5.6614361446,False,Digital Wellbeing,
23,Spain,2019.0,Percentage of individuals not buying online due to concerns about returning products,40.65151,3.961489651,False,Digital Wellbeing,
24,Sweden,2019.0,Percentage of individuals not buying online due to concerns about returning products,18.05926,5.088842926,False,Digital Wellbeing,
25,Switzerland,2019.0,Percentage of individuals not buying online due to concerns about returning products,49.22826,3.5335098260000004,False,Digital Wellbeing,
26,Turkey,2019.0,Percentage of individuals not buying online due to concerns about returning products,25.14415,4.735306915,False,Digital Wellbeing,
27,United Kingdom,2019.0,Percentage of individuals not buying online due to concerns about returning products,21.31299,4.926481799,False,Digital Wellbeing,
0,Austria,2019.0,Percentage of individuals not buying online due to payment security concerns,31.19888,4.433175888,False,Digital Wellbeing,
1,Belgium,2019.0,Percentage of individuals not buying online due to payment security concerns,18.12961,5.085332461,False,Digital Wellbeing,
2,Czech Republic,2019.0,Percentage of individuals not buying online due to payment security concerns,9.814267,5.5002680767,False,Digital Wellbeing,
3,Denmark,2019.0,Percentage of individuals not buying online due to payment security concerns,18.77055,5.0533495550000005,False,Digital Wellbeing,
4,Estonia,2019.0,Percentage of individuals not buying online due to payment security concerns,4.357608,5.7725553608,False,Digital Wellbeing,
5,European Union (28 countries),2019.0,Percentage of individuals not buying online due to payment security concerns,24.3086,4.77700086,False,Digital Wellbeing,
6,Finland,2019.0,Percentage of individuals not buying online due to payment security concerns,64.42721,2.775082221,False,Digital Wellbeing,
7,France,2019.0,Percentage of individuals not buying online due to payment security concerns,40.84349,3.951909849,False,Digital Wellbeing,
8,Germany,2019.0,Percentage of individuals not buying online due to payment security concerns,25.12184,4.736420184,False,Digital Wellbeing,
9,Greece,2019.0,Percentage of individuals not buying online due to payment security concerns,23.22381,4.831131881,False,Digital Wellbeing,
10,Hungary,2019.0,Percentage of individuals not buying online due to payment security concerns,42.28547,3.879955047,False,Digital Wellbeing,
11,Iceland,2019.0,Percentage of individuals not buying online due to payment security concerns,25.92126,4.696529126000001,False,Digital Wellbeing,
12,Ireland,2019.0,Percentage of individuals not buying online due to payment security concerns,16.8304,5.150163040000001,False,Digital Wellbeing,
13,Italy,2019.0,Percentage of individuals not buying online due to payment security concerns,8.159797,5.582826129700001,False,Digital Wellbeing,
14,Latvia,2019.0,Percentage of individuals not buying online due to payment security concerns,11.26785,5.427734285,False,Digital Wellbeing,
15,Lithuania,2019.0,Percentage of individuals not buying online due to payment security concerns,13.79941,5.3014094410000006,False,Digital Wellbeing,
16,Luxembourg,2019.0,Percentage of individuals not buying online due to payment security concerns,12.39042,5.371718042,False,Digital Wellbeing,
17,Netherlands,2019.0,Percentage of individuals not buying online due to payment security concerns,29.81795,4.502084295,False,Digital Wellbeing,
18,Norway,2019.0,Percentage of individuals not buying online due to payment security concerns,35.54435,4.216336935,False,Digital Wellbeing,
19,Poland,2019.0,Percentage of individuals not buying online due to payment security concerns,6.025776,5.689313777600001,False,Digital Wellbeing,
20,Portugal,2019.0,Percentage of individuals not buying online due to payment security concerns,60.8759,2.95229259,False,Digital Wellbeing,
21,Slovak Republic,2019.0,Percentage of individuals not buying online due to payment security concerns,18.31045,5.076308545,False,Digital Wellbeing,
22,Slovenia,2019.0,Percentage of individuals not buying online due to payment security concerns,18.36815,5.073429315,False,Digital Wellbeing,
23,Spain,2019.0,Percentage of individuals not buying online due to payment security concerns,48.23008,3.583319008,False,Digital Wellbeing,
24,Sweden,2019.0,Percentage of individuals not buying online due to payment security concerns,39.91206,3.998388206,False,Digital Wellbeing,
25,Switzerland,2019.0,Percentage of individuals not buying online due to payment security concerns,54.75977,3.257487477,False,Digital Wellbeing,
26,Turkey,2019.0,Percentage of individuals not buying online due to payment security concerns,45.81075,3.704043575,False,Digital Wellbeing,
27,United Kingdom,2019.0,Percentage of individuals not buying online due to payment security concerns,36.34703,4.1762832030000006,False,Digital Wellbeing,
0,Austria,2019.0,Share of individuals using the Internet to interact with public authorities,69.7355,4.47980145,True,Culture,
1,Belgium,2019.0,Share of individuals using the Internet to interact with public authorities,58.605,3.9243895,True,Culture,
2,Brazil,2019.0,Share of individuals using the Internet to interact with public authorities,34.1941288,2.70628702712,True,Culture,
3,Colombia,2019.0,Share of individuals using the Internet to interact with public authorities,6.274581333,1.3131016085167,True,Culture,
4,Czech Republic,2019.0,Share of individuals using the Internet to interact with public authorities,53.7766,3.68345234,True,Culture,
5,Denmark,2019.0,Share of individuals using the Internet to interact with public authorities,91.6709,5.574377910000001,True,Culture,
6,Estonia,2019.0,Share of individuals using the Internet to interact with public authorities,80.0156,4.99277844,True,Culture,
7,Finland,2019.0,Share of individuals using the Internet to interact with public authorities,87.2954,5.35604046,True,Culture,
8,France,2019.0,Share of individuals using the Internet to interact with public authorities,74.7242,4.728737580000001,True,Culture,
9,Germany,2019.0,Share of individuals using the Internet to interact with public authorities,59.0977,3.94897523,True,Culture,
10,Greece,2019.0,Share of individuals using the Internet to interact with public authorities,52.094,3.5994906,True,Culture,
11,Hungary,2019.0,Share of individuals using the Internet to interact with public authorities,52.7943,3.63443557,True,Culture,
12,Iceland,2019.0,Share of individuals using the Internet to interact with public authorities,89.2289,5.45252211,True,Culture,
13,Ireland,2019.0,Share of individuals using the Internet to interact with public authorities,61.0978,4.048780219999999,True,Culture,
14,Israel,2019.0,Share of individuals using the Internet to interact with public authorities,48.8,3.43512,True,Culture,
15,Italy,2019.0,Share of individuals using the Internet to interact with public authorities,23.4081,2.16806419,True,Culture,
16,Latvia,2019.0,Share of individuals using the Internet to interact with public authorities,69.5723,4.47165777,True,Culture,
17,Lithuania,2019.0,Share of individuals using the Internet to interact with public authorities,54.7333,3.73119167,True,Culture,
18,Luxembourg,2019.0,Share of individuals using the Internet to interact with public authorities,60.142,4.0010858,True,Culture,
19,Mexico,2019.0,Share of individuals using the Internet to interact with public authorities,30.23339172,2.5086462468280004,True,Culture,
20,Netherlands,2019.0,Share of individuals using the Internet to interact with public authorities,81.2052,5.05213948,True,Culture,
21,Norway,2019.0,Share of individuals using the Internet to interact with public authorities,86.7176,5.327208240000001,True,Culture,
22,Poland,2019.0,Share of individuals using the Internet to interact with public authorities,40.4464,3.01827536,True,Culture,
23,Portugal,2019.0,Share of individuals using the Internet to interact with public authorities,40.9813,3.04496687,True,Culture,
24,Slovak Republic,2019.0,Share of individuals using the Internet to interact with public authorities,58.9522,3.94171478,True,Culture,
25,Slovenia,2019.0,Share of individuals using the Internet to interact with public authorities,53.0449,3.64694051,True,Culture,
26,Spain,2019.0,Share of individuals using the Internet to interact with public authorities,57.6411,3.87629089,True,Culture,
27,Sweden,2019.0,Share of individuals using the Internet to interact with public authorities,85.9804,5.290421960000001,True,Culture,
28,Switzerland,2019.0,Share of individuals using the Internet to interact with public authorities,74.817723,4.733404377699999,True,Culture,
29,Turkey,2019.0,Share of individuals using the Internet to interact with public authorities,51.2065,3.55520435,True,Culture,
