ISO2,Economy,IndCode,IndNum,IndName,Rank,Score,Value,MinDatCov,Outdated,OverallStreWeak,IncomeStreWeak,DataYear
QAT,Qatar,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",47,85.47239387,11.77457865,,0,,,2019
QAT,Qatar,SP22,2.2.,Tertiary education,37,42.02380805,,0,,,,
QAT,Qatar,TertEnrol,2.2.1,"Tertiary enrolment, % gross",98,12.76163915,18.949,,0,,W,2019
QAT,Qatar,SciEngGrad,2.2.2,"Graduates in science and engineering, %",43,42.29788097,24.23355,,0,,,2019
QAT,Qatar,TertMob,2.2.3,"Tertiary inbound mobility, %",1,100,35.29378,,0,S,S,2019
QAT,Qatar,SP23,2.3.,Research and development (R&D),67,7.360133637,,0,,,W,
QAT,Qatar,ResPPop,2.3.1,"Researchers, FTE/mn pop.",63,6.724061372,577.34853,,1,,W,2018
QAT,Qatar,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",66,10.08313985,0.50901,,1,,,2018
QAT,Qatar,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",41,0,0,,0,W,W,2020
QAT,Qatar,QSRank,2.3.4,"QS university ranking, top 3*",61,12.63333333,12.63333333,,0,,,2020
QAT,Qatar,P3,3,Infrastructure,34,52.3134554,,0,,,,
QAT,Qatar,SP31,3.1.,Information and communication technologies (ICTs),57,70.81689463,,0,,,W,
QAT,Qatar,ICTAcc,3.1.1,ICT access*,34,79.77220669,7.977220669,,0,,,2019
QAT,Qatar,ICTUse,3.1.2,ICT use*,41,72.13537183,7.213537183,,0,,,2019
QAT,Qatar,GovOLServ,3.1.3,Government's online service*,76,65.88,0.6588,,0,,W,2020
QAT,Qatar,Epart,3.1.4,E-participation*,77,65.48,0.6548,,0,,W,2020
QAT,Qatar,SP32,3.2.,General infrastructure,2,64.40962671,,0,,S,S,
QAT,Qatar,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",6,62.56136468,17222.502,,0,S,S,2018
QAT,Qatar,LogPerf,3.2.2,Logistics performance*,29,66.25788874,3.474205,,0,S,,2018
QAT,Qatar,GroCap,3.2.3,"Gross capital formation, % GDP",,,,,,,,
QAT,Qatar,SP33,3.3.,Ecological sustainability,89,21.71384486,,0,,,W,
QAT,Qatar,GDPEner,3.3.1,GDP/unit of energy use,94,17.56289222,7.7059999,,0,,,2018
QAT,Qatar,EnvPerf,3.3.2,Environmental performance*,99,37.1,37.1,,0,,W,2020
QAT,Qatar,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,51,10.47864238,1.73062453,,0,,,2019
QAT,Qatar,P4,4,Market sophistication,83,43.19403147,,0,,,,
QAT,Qatar,SP41,4.1.,Credit,55,43.2107964,,0,,,,
QAT,Qatar,EaseCred,4.1.1,Ease of getting credit*,101,45,45,,0,W,W,2019
QAT,Qatar,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",24,41.42159279,100.9416059,,0,S,,2019
QAT,Qatar,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",,,,,,,,
QAT,Qatar,SP42,4.2.,Investment,128,15.56031932,,0,,W,W,
QAT,Qatar,EaseProtInv,4.2.1,Ease of protecting minority investors*,124,28,28,,0,W,W,2019
QAT,Qatar,MarkCap,4.2.2,"Market capitalization, % GDP",17,29.35136016,87.01014461,,0,S,,2019
QAT,Qatar,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",60,4.210721288,0.020438073,,0,,,2020
QAT,Qatar,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",89,0.679195832,0.003762227,,1,W,,2019
QAT,Qatar,SP43,4.3.,"Trade, diversification, and market scale",59,70.8109787,,0,,,,
QAT,Qatar,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",67,80.60368813,3.47,,0,,,2019
QAT,Qatar,c_HHI,4.3.2,Domestic industry diversification,72,81.83667538,0.213979388,,0,,,2018
QAT,Qatar,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",59,54.8889273,257.45999,,0,,,2020
QAT,Qatar,P5,5,Business sophistication,96,19.94964681,,0,,,W,
QAT,Qatar,SP51,5.1.,Knowledge workers,118,12.89816839,,0,,W,W,
QAT,Qatar,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",86,25.71629075,18.12052855,,1,,W,2017
QAT,Qatar,FirmTrain,5.1.2,"Firms offering formal training, %",,,,,,,,
QAT,Qatar,GERDPerf,5.1.3,"GERD performed by business, % GDP",69,1.269400157,0.06185,,1,,W,2018
QAT,Qatar,GERDFinBus,5.1.4,"GERD financed by business, %",77,11.44738328,9.25402,,0,,W,2018
QAT,Qatar,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",96,13.42103037,4.501761996,,1,,W,2013
QAT,Qatar,SP52,5.2.,Innovation linkages,55,22.84425094,,0,,,,
QAT,Qatar,UniResColl,5.2.1,University-industry R&D collaboration†,14,65.38386345,4.923031807,,0,S,,2020
QAT,Qatar,StatClustDev,5.2.2,State of cluster development and depth†,38,54.12621498,4.247572899,,0,,,2020
QAT,Qatar,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",93,0.347799941,0.002575378,,0,W,W,2018
QAT,Qatar,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,34,15.00134099,0.053534549,,0,,,2020
QAT,Qatar,PatFam,5.2.5,Patent families/bn PPP$ GDP,69,0.631841606,0.036005329,,0,,,2017
QAT,Qatar,SP53,5.3.,Knowledge absorption,72,24.10652108,,0,,,,
QAT,Qatar,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",102,2.796875723,0.124568566,,1,W,W,2010
QAT,Qatar,HiTechImp,5.3.2,"High-tech imports, % total trade",68,23.56246964,7.53873403,,0,,,2019
QAT,Qatar,ICTSevImp,5.3.3,"ICT services imports, % total trade",9,65.7489686,2.926220275,,0,S,,2019
QAT,Qatar,FDINetInfl,5.3.4,"FDI net inflows, % GDP",123,35.45850291,-0.726674683,,0,W,,2019
QAT,Qatar,ResTalBus,5.3.5,"Research talent, % in businesses",57,19.46300321,16.08344,,1,,W,2018
QAT,Qatar,P6,6,Knowledge and technology outputs,79,16.80365377,,0,,,W,
QAT,Qatar,SP61,6.1.,Knowledge creation,87,8.670335614,,0,,,W,
QAT,Qatar,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,102,1.159576683,0.15425132,,0,,,2019
QAT,Qatar,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,66,1.655373055,0.089332879,,0,,,2020
QAT,Qatar,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,,,,,,,,
QAT,Qatar,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,70,18.20105283,12.192185,,0,,W,2020
QAT,Qatar,CitDoc,6.1.5,Citable documents H-index,76,10.15785861,178,,0,,,2020
QAT,Qatar,SP62,6.2.,Knowledge impact,62,29.98328886,,0,,,,
QAT,Qatar,r_GrowPPP20,6.2.1,"Labor productivity growth, %",109,42.85101671,-2.551881112,,0,W,W,2020
QAT,Qatar,NewBus,6.2.2,New businesses/th pop. 15–64,26,21.79537019,6.263028612,,0,S,,2018
QAT,Qatar,CompSoftSpend,6.2.3,"Software spending, % GDP",32,28.58798772,0.31598389,,0,,,2020
QAT,Qatar,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,73,7.906327431,3.145221971,,0,,,2019
QAT,Qatar,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",35,44.68178293,34.73408014,,0,,,2018
QAT,Qatar,SP63,6.3.,Knowledge diffusion,86,11.75733684,,0,,,W,
QAT,Qatar,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",,,,,,,,
QAT,Qatar,c_EcComplexity,6.3.2,Production and export complexity,74,36.7379036,-0.3087,,0,,W,2018
QAT,Qatar,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",96,1.439901743,0.347215899,,0,,W,2019
QAT,Qatar,ICTServExp,6.3.4,"ICT services exports, % total trade",79,9.584488559,1.13271895,,0,,,2019
QAT,Qatar,P7,7,Creative outputs,63,24.65332501,,0,,,W,
QAT,Qatar,SP71,7.1.,Intangible assets,58,32.65468579,,0,,,,
QAT,Qatar,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,121,2.335225209,5.0151434,,0,W,W,2019
QAT,Qatar,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",20,31.75341126,97.53732016,,0,S,,2020
QAT,Qatar,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,,,,,,,,
QAT,Qatar,ICTOrgMod,7.1.4,ICTs and organizational model creation†,33,63.87542088,4.832525253,,0,,,2018
QAT,Qatar,SP72,7.2.,Creative goods and services,50,20.40463335,,0,,,,
QAT,Qatar,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",62,8.860521742,0.314085407,,0,,,2019
QAT,Qatar,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,4,77.67288778,23.04999202,,0,S,S,2017
QAT,Qatar,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,28,19.60142478,0.56474155,,0,,,2020
QAT,Qatar,PrintMedia,7.2.4,"Printing and other media, % manufacturing",72,12.2812831,0.732792733,,0,,,2018
QAT,Qatar,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",82,2.005841353,0.177671788,,1,,,2015
QAT,Qatar,SP73,7.3.,Online creativity,81,12.89929513,,0,,,W,
QAT,Qatar,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,60,3.428692199,10.20958217,,0,,,2020
QAT,Qatar,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,63,2.600852264,8.759408096,,0,,,2020
QAT,Qatar,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,73,45.21115746,45.81444497,,0,,W,2020
QAT,Qatar,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,83,0.356478599,0.012744133,,0,,,2020
KOR,Republic of Korea,Inputs,.1,Innovation Input Sub-index,9,65.24074329,,,,,,
KOR,Republic of Korea,Outputs,.2,Innovation Output Sub-index,5,53.30545283,,,,,,
KOR,Republic of Korea,Index,0,Global Innovation Index,5,59.27309806,,,,,,
KOR,Republic of Korea,P1,1,Institutions,28,79.48599059,,0,,,,
KOR,Republic of Korea,SP11,1.1.,Political environment,18,82.13066456,,0,,,,
KOR,Republic of Korea,PolStab,1.1.1,Political and operational stability*,13,83.92857158,1.3,,0,,,2020
KOR,Republic of Korea,GovEff,1.1.2,Government effectiveness*,21,81.23171106,1.376417756,,0,,,2019
KOR,Republic of Korea,SP12,1.2.,Regulatory environment,57,68.2070572,,0,,,W,
KOR,Republic of Korea,RegQua,1.2.1,Regulatory quality*,29,71.46466122,1.069812536,,0,,W,2019
KOR,Republic of Korea,RuleOL,1.2.2,Rule of law*,23,78.18267807,1.194070816,,0,,,2019
KOR,Republic of Korea,CostRedu,1.2.3,Cost of redudancy dismissal,110,61.59044475,27.3968254,,0,W,W,2019
KOR,Republic of Korea,SP13,1.3.,Business environment,10,88.12025,,0,,,,
KOR,Republic of Korea,EaseStartBus,1.3.1,Ease of starting a business*,31,93.35556,93.35556,,0,,,2019
KOR,Republic of Korea,EaseInsol,1.3.2,Ease of resolving insolvency*,10,82.88494,82.88494,,0,,,2019
KOR,Republic of Korea,P2,2,Human capital and research,1,67.44656228,,0,,S,S,
KOR,Republic of Korea,SP21,2.1.,Education,22,61.51086467,,0,,,,
KOR,Republic of Korea,ExpEdu,2.1.1,"Expenditure on education, % GDP",55,46.10274968,4.56425,,0,,,2017
KOR,Republic of Korea,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",11,48.85396705,28.4249,,0,,S,2017
KOR,Republic of Korea,SchLifeExp,2.1.3,"School life expectancy, years",26,71.52782456,16.49396,,0,,,2018
KOR,Republic of Korea,PISA,2.1.4,"PISA scales in reading, maths and science",6,75.76105281,519.6641815,,0,,,2018
KOR,Republic of Korea,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",53,83.35678197,12.5639446,,1,,,2018
KOR,Republic of Korea,SP22,2.2.,Tertiary education,13,51.04312227,,0,,,,
KOR,Republic of Korea,TertEnrol,2.2.1,"Tertiary enrolment, % gross",4,66.91650212,95.86415,,0,,S,2018
KOR,Republic of Korea,SciEngGrad,2.2.2,"Graduates in science and engineering, %",18,56.8342763,29.33877129,,0,,,2018
KOR,Republic of Korea,TertMob,2.2.3,"Tertiary inbound mobility, %",71,7.714054492,2.7482,,0,W,W,2018
KOR,Republic of Korea,SP23,2.3.,Research and development (R&D),1,89.78569992,,0,,S,S,
KOR,Republic of Korea,ResPPop,2.3.1,"Researchers, FTE/mn pop.",1,100,8407.758259,,0,S,S,2019
KOR,Republic of Korea,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",2,94.02150873,4.640188936,,0,S,S,2019
KOR,Republic of Korea,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",4,90.22129094,7832.959973,,0,S,,2020
KOR,Republic of Korea,QSRank,2.3.4,"QS university ranking, top 3*",9,74.9,74.9,,0,,,2020
KOR,Republic of Korea,P3,3,Infrastructure,12,59.18677142,,0,,,,
KOR,Republic of Korea,SP31,3.1.,Information and communication technologies (ICTs),1,94.79171443,,0,,S,S,
KOR,Republic of Korea,ICTAcc,3.1.1,ICT access*,8,90.02302246,9.002302246,,0,,,2019
KOR,Republic of Korea,ICTUse,3.1.2,ICT use*,5,89.14383527,8.914383527,,0,,S,2019
KOR,Republic of Korea,GovOLServ,3.1.3,Government's online service*,1,100,1,,0,S,S,2020
KOR,Republic of Korea,Epart,3.1.4,E-participation*,1,100,1,,0,S,,2020
KOR,Republic of Korea,SP32,3.2.,General infrastructure,11,49.39675794,,0,,,,
KOR,Republic of Korea,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",11,41.2399303,11358.924,,0,,,2018
KOR,Republic of Korea,LogPerf,3.2.2,Logistics performance*,25,72.65884899,3.612164,,0,,,2018
KOR,Republic of Korea,GroCap,3.2.3,"Gross capital formation, % GDP",23,41.84412623,31.343,,0,,S,2020
KOR,Republic of Korea,SP33,3.3.,Ecological sustainability,50,33.3718419,,0,,,W,
KOR,Republic of Korea,GDPEner,3.3.1,GDP/unit of energy use,95,17.49571726,7.6859999,,0,W,,2019
KOR,Republic of Korea,EnvPerf,3.3.2,Environmental performance*,28,66.5,66.5,,0,,,2020
KOR,Republic of Korea,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,33,16.11980842,2.641843433,,0,,,2019
KOR,Republic of Korea,P4,4,Market sophistication,18,59.96980074,,0,,,,
KOR,Republic of Korea,SP41,4.1.,Credit,12,64.23860176,,0,,,,
KOR,Republic of Korea,EaseCred,4.1.1,Ease of getting credit*,61,65,65,,0,W,,2019
KOR,Republic of Korea,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",8,63.47720353,151.6882658,,0,,,2019
KOR,Republic of Korea,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",,,,,,,,
KOR,Republic of Korea,SP42,4.2.,Investment,65,31.4805182,,0,,,W,
KOR,Republic of Korea,EaseProtInv,4.2.1,Ease of protecting minority investors*,24,74,74,,0,,,2019
KOR,Republic of Korea,MarkCap,4.2.2,"Market capitalization, % GDP",15,30.89213436,91.56580036,,1,,,2018
KOR,Republic of Korea,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",34,15.87544972,0.068638489,,0,,W,2020
KOR,Republic of Korea,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",63,5.154488712,0.015420733,,0,W,W,2020
KOR,Republic of Korea,SP43,4.3.,"Trade, diversification, and market scale",16,84.19028227,,0,,,,
KOR,Republic of Korea,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",82,73.00167596,4.8299999,,1,W,,2018
KOR,Republic of Korea,c_HHI,4.3.2,Domestic industry diversification,14,97.31752394,0.097193,,0,,,2018
KOR,Republic of Korea,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",14,76.65734375,2293.48,,0,,,2020
KOR,Republic of Korea,P5,5,Business sophistication,7,60.11459141,,0,,,,
KOR,Republic of Korea,SP51,5.1.,Knowledge workers,1,78.08930995,,0,,S,S,
KOR,Republic of Korea,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",28,62.30317826,39.10078073,,0,,W,2020
KOR,Republic of Korea,FirmTrain,5.1.2,"Firms offering formal training, %",,,,,,,,
KOR,Republic of Korea,GERDPerf,5.1.3,"GERD performed by business, % GDP",2,84.91418708,3.726168597,,0,S,S,2019
KOR,Republic of Korea,GERDFinBus,5.1.4,"GERD financed by business, %",3,95.18825034,76.94981034,,0,S,S,2019
KOR,Republic of Korea,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",30,61.81393831,20.21110677,,0,,,2020
KOR,Republic of Korea,SP52,5.2.,Innovation linkages,15,48.26452258,,0,,,,
KOR,Republic of Korea,UniResColl,5.2.1,University-industry R&D collaboration†,18,62.45244343,4.747146606,,0,,,2020
KOR,Republic of Korea,StatClustDev,5.2.2,State of cluster development and depth†,24,61.61080202,4.696648121,,0,,,2020
KOR,Republic of Korea,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",46,10.49351463,0.074518513,,0,,,2019
KOR,Republic of Korea,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,37,13.85981325,0.049541939,,0,,W,2020
KOR,Republic of Korea,PatFam,5.2.5,Patent families/bn PPP$ GDP,1,100,10.98014,,0,S,S,2017
KOR,Republic of Korea,SP53,5.3.,Knowledge absorption,8,53.98994169,,0,,,,
KOR,Republic of Korea,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",25,34.11429547,1.519373226,,0,,,2019
KOR,Republic of Korea,HiTechImp,5.3.2,"High-tech imports, % total trade",11,56.62119115,15.85177357,,0,,,2019
KOR,Republic of Korea,ICTSevImp,5.3.3,"ICT services imports, % total trade",104,11.57815494,0.52851055,,0,W,W,2019
KOR,Republic of Korea,FDINetInfl,5.3.4,"FDI net inflows, % GDP",111,38.87040534,0.816995414,,0,W,,2019
KOR,Republic of Korea,ResTalBus,5.3.5,"Research talent, % in businesses",1,100,82.28220871,,0,S,S,2019
KOR,Republic of Korea,P6,6,Knowledge and technology outputs,8,54.46251087,,0,,,,
KOR,Republic of Korea,SP61,6.1.,Knowledge creation,7,66.14316103,,0,,,,
KOR,Republic of Korea,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,1,100,74.453644,,0,S,S,2019
KOR,Republic of Korea,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,1,100,8.7465525,,0,S,S,2020
KOR,Republic of Korea,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,11,56.78301221,2.1585107,,0,,,2019
KOR,Republic of Korea,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,29,45.76855629,30.001133,,0,,,2020
KOR,Republic of Korea,CitDoc,6.1.5,Citable documents H-index,17,45.09265614,687,,0,,,2020
KOR,Republic of Korea,SP62,6.2.,Knowledge impact,23,40.04741562,,0,,,,
KOR,Republic of Korea,r_GrowPPP20,6.2.1,"Labor productivity growth, %",41,64.02924172,1.113160575,,0,,,2020
KOR,Republic of Korea,NewBus,6.2.2,New businesses/th pop. 15–64,51,8.842419153,2.56457957,,1,,,2016
KOR,Republic of Korea,CompSoftSpend,6.2.3,"Software spending, % GDP",66,18.65279852,0.20815217,,0,,W,2020
KOR,Republic of Korea,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,45,15.97143488,6.198721815,,0,,,2019
KOR,Republic of Korea,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",5,77.13868559,59.07663341,,0,,,2018
KOR,Republic of Korea,SP63,6.3.,Knowledge diffusion,7,57.19695596,,0,,,,
KOR,Republic of Korea,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",18,35.95658254,1.16871527,,0,,,2019
KOR,Republic of Korea,c_EcComplexity,6.3.2,Production and export complexity,3,92.58257008,2.1058,,0,S,S,2018
KOR,Republic of Korea,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",1,100,24.11378803,,0,S,S,2019
KOR,Republic of Korea,ICTServExp,6.3.4,"ICT services exports, % total trade",85,7.321291578,0.868135953,,0,W,,2019
KOR,Republic of Korea,P7,7,Creative outputs,8,52.14839478,,0,,,,
KOR,Republic of Korea,SP71,7.1.,Intangible assets,1,74.05639981,,0,,S,S,
KOR,Republic of Korea,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,8,82.84289869,99.146011,,0,,S,2019
KOR,Republic of Korea,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",5,62.37117152,191.586248,,0,,,2020
KOR,Republic of Korea,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,1,100,26.624054,,0,S,S,2019
KOR,Republic of Korea,ICTOrgMod,7.1.4,ICTs and organizational model creation†,32,63.98332913,4.838999748,,0,,W,2018
KOR,Republic of Korea,SP72,7.2.,Creative goods and services,20,32.40710657,,0,,,,
KOR,Republic of Korea,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",40,17.01881205,0.603278077,,0,,,2019
KOR,Republic of Korea,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,13,41.92697865,12.49105208,,0,,,2017
KOR,Republic of Korea,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,16,51.66586625,1.4703465,,0,,,2020
KOR,Republic of Korea,PrintMedia,7.2.4,"Printing and other media, % manufacturing",100,2.79090883,0.270059261,,1,W,W,2017
KOR,Republic of Korea,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",14,40.52003683,3.555475359,,0,,,2019
KOR,Republic of Korea,SP73,7.3.,Online creativity,37,28.07367294,,0,,,W,
KOR,Republic of Korea,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,43,8.226986198,24.43241006,,0,,W,2020
KOR,Republic of Korea,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,43,8.184427444,27.48251998,,0,,W,2020
KOR,Republic of Korea,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,48,63.38431721,61.7767529,,0,,W,2020
KOR,Republic of Korea,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,14,32.49896089,1.1618249,,0,,,2020
MDA,Republic of Moldova,Inputs,.1,Innovation Input Sub-index,80,38.32544569,,,,,,
MDA,Republic of Moldova,Outputs,.2,Innovation Output Sub-index,54,26.32425433,,,,,S,
MDA,Republic of Moldova,Index,0,Global Innovation Index,64,32.32485001,,,,,S,
MDA,Republic of Moldova,P1,1,Institutions,81,59.78821178,,0,,,,
MDA,Republic of Moldova,SP11,1.1.,Political environment,92,49.51453805,,0,,,,
MDA,Republic of Moldova,PolStab,1.1.1,Political and operational stability*,80,64.28571261,2.4000001,,0,,,2020
MDA,Republic of Moldova,GovEff,1.1.2,Government effectiveness*,93,42.12895076,-0.38340494,,0,,,2019
MDA,Republic of Moldova,SP12,1.2.,Regulatory environment,95,54.6174523,,0,,,,
MDA,Republic of Moldova,RegQua,1.2.1,Regulatory quality*,70,43.75378848,0.00978671,,0,,S,2019
MDA,Republic of Moldova,RuleOL,1.2.2,Rule of law*,84,36.89423854,-0.373028576,,0,,,2019
MDA,Republic of Moldova,CostRedu,1.2.3,Cost of redudancy dismissal,101,68.91089109,23.7,,0,,,2019
MDA,Republic of Moldova,SP13,1.3.,Business environment,49,75.232645,,0,,,S,
MDA,Republic of Moldova,EaseStartBus,1.3.1,Ease of starting a business*,12,95.68106,95.68106,,0,S,S,2019
MDA,Republic of Moldova,EaseInsol,1.3.2,Ease of resolving insolvency*,62,54.78423,54.78423,,0,,,2019
MDA,Republic of Moldova,P2,2,Human capital and research,77,28.79788917,,0,,,,
MDA,Republic of Moldova,SP21,2.1.,Education,63,51.66514856,,0,,,,
MDA,Republic of Moldova,ExpEdu,2.1.1,"Expenditure on education, % GDP",13,68.13871652,6.1118999,,0,S,S,2019
MDA,Republic of Moldova,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",18,39.7408241,24.15771,,0,S,,2019
MDA,Republic of Moldova,SchLifeExp,2.1.3,"School life expectancy, years",96,35.59525388,11.42658,,0,,,2019
MDA,Republic of Moldova,PISA,2.1.4,"PISA scales in reading, maths and science",51,36.84720324,424.3607438,,0,,,2018
MDA,Republic of Moldova,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",31,89.52439623,10.26271691,,0,S,S,2019
MDA,Republic of Moldova,SP22,2.2.,Tertiary education,70,31.48026731,,0,,,,
MDA,Republic of Moldova,TertEnrol,2.2.1,"Tertiary enrolment, % gross",75,27.03035983,39.2146,,0,,,2019
MDA,Republic of Moldova,SciEngGrad,2.2.2,"Graduates in science and engineering, %",40,43.79849585,24.76057,,0,,,2019
MDA,Republic of Moldova,TertMob,2.2.3,"Tertiary inbound mobility, %",41,15.74362517,5.57991,,0,,S,2019
MDA,Republic of Moldova,SP23,2.3.,Research and development (R&D),84,3.248251635,,0,,,,
MDA,Republic of Moldova,ResPPop,2.3.1,"Researchers, FTE/mn pop.",59,8.138364611,696.07769,,1,,,2018
MDA,Republic of Moldova,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",87,4.854641929,0.25168,,1,,,2018
