Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Sierra Leone,SLE,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2
Sierra Leone,SLE,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,147
Sierra Leone,SLE,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.184298
Sierra Leone,SLE,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,155
Sierra Leone,SLE,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,1.818182
Sierra Leone,SLE,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,154
Sierra Leone,SLE,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.338329
Sierra Leone,SLE,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,156
Sierra Leone,SLE,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,137
Sierra Leone,SLE,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,160
Sierra Leone,SLE,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.078033
Sierra Leone,SLE,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,1.847638
Sierra Leone,SLE,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.308429
Sierra Leone,SLE,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,33.6733361570591
Sierra Leone,SLE,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,156
Sierra Leone,SLE,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,1.818182
Singapore,SGP,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,8
Singapore,SGP,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,4.080114
Singapore,SGP,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,3
Singapore,SGP,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,4.099996
Singapore,SGP,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,15
Singapore,SGP,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.580094
Singapore,SGP,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,6
Singapore,SGP,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.887082
Singapore,SGP,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,6
Singapore,SGP,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.319944
Singapore,SGP,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,7
Singapore,SGP,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,2
Singapore,SGP,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,15
Singapore,SGP,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.996119
Singapore,SGP,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,3.858964
Singapore,SGP,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,4.133275
Singapore,SGP,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,93.5864878473589
Singapore,SGP,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,6
Singapore,SGP,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,4.063787
Slovak Republic,SVK,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,64
Slovak Republic,SVK,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.985348
Slovak Republic,SVK,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,41
Slovak Republic,SVK,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.139194
Slovak Republic,SVK,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,52
Slovak Republic,SVK,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.101099
Slovak Republic,SVK,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,50
Slovak Republic,SVK,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.789011
Slovak Republic,SVK,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,86
Slovak Republic,SVK,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.139194
Slovak Republic,SVK,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,53
Slovak Republic,SVK,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,34
Slovak Republic,SVK,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,82
Slovak Republic,SVK,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.02713
Slovak Republic,SVK,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.694342
Slovak Republic,SVK,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.359917
Slovak Republic,SVK,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,63.3192396930885
Slovak Republic,SVK,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,48
Slovak Republic,SVK,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3
Slovenia,SVN,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,40
Slovenia,SVN,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.266667
Slovenia,SVN,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,50
Slovenia,SVN,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.052381
Slovenia,SVN,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,47
Slovenia,SVN,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.187912
Slovenia,SVN,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,24
Slovenia,SVN,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.418681
Slovenia,SVN,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,38
Slovenia,SVN,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.695238
Slovenia,SVN,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,35
Slovenia,SVN,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,28
Slovenia,SVN,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,49
Slovenia,SVN,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.31478
Slovenia,SVN,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,3.084186
Slovenia,SVN,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.545375
Slovenia,SVN,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,72.3042477082217
Slovenia,SVN,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,31
Slovenia,SVN,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.261905
Solomon Islands,SLB,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,126
Solomon Islands,SLB,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.37316
Solomon Islands,SLB,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,73
Solomon Islands,SLB,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.733442
Solomon Islands,SLB,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,142
Solomon Islands,SLB,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.20487
Solomon Islands,SLB,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,52
Solomon Islands,SLB,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.773972
Solomon Islands,SLB,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,87
Solomon Islands,SLB,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.116667
Solomon Islands,SLB,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,104
Solomon Islands,SLB,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,60
Solomon Islands,SLB,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,143
Solomon Islands,SLB,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.57124
Solomon Islands,SLB,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.229122
Solomon Islands,SLB,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.913357
Solomon Islands,SLB,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,49.0791030547465
Solomon Islands,SLB,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,120
Solomon Islands,SLB,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.206511
Somalia,SOM,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,140
Somalia,SOM,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.23311
Somalia,SOM,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,121
Somalia,SOM,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.304539
Somalia,SOM,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,100
Somalia,SOM,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.612865
Somalia,SOM,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,145
Somalia,SOM,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2
Somalia,SOM,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,157
Somalia,SOM,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.204196
Somalia,SOM,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,144
Somalia,SOM,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,117
Somalia,SOM,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,159
Somalia,SOM,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.208677
Somalia,SOM,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,1.967034
Somalia,SOM,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.45032
Somalia,SOM,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,37.7541197034838
Somalia,SOM,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,157
Somalia,SOM,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,1.812865
South Africa,ZAF,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,35
South Africa,ZAF,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.411336
South Africa,ZAF,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,39
South Africa,ZAF,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.192726
South Africa,ZAF,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,22
South Africa,ZAF,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.508124
South Africa,ZAF,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,34
South Africa,ZAF,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.1746
South Africa,ZAF,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,34
South Africa,ZAF,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.742441
South Africa,ZAF,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,33
South Africa,ZAF,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,30
South Africa,ZAF,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,39
South Africa,ZAF,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.37611
South Africa,ZAF,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,3.245321
South Africa,ZAF,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.5069
South Africa,ZAF,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,74.2199457494805
South Africa,ZAF,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,36
South Africa,ZAF,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.186554
Spain,ESP,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,19
Spain,ESP,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.834502
Spain,ESP,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,18
Spain,ESP,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.800271
Spain,ESP,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,6
Spain,ESP,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.82952
Spain,ESP,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,17
Spain,ESP,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.620888
Spain,ESP,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,20
