Country,Indicator,Breakdowns,Time,Unit,PowerCode,Reference Period,Value,Flags
Sweden,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,51.2529,
Sweden,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,49.3251,
Sweden,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,54.8255,Break
Sweden,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,52.6732,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,21.4078,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,24.2593,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2008,Percentage,Units,,30.8696,Break
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2009,Percentage,Units,,36.1927,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,36.528,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2011,Percentage,Units,,41.6379,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,45.0918,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,46.1005,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,49.9594,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,44.8343,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,47.7005,Break
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,71.543,Break
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,74.2114,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,76.5873,
Sweden,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,73.6739,
Switzerland,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,62.9,Difference in methodology
Switzerland,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,71.0667,
Switzerland,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,74.7036,Break
Switzerland,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,74.817723,
Switzerland,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,44.4,Difference in methodology
Switzerland,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,50.1893,
Switzerland,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,58.9812,Break
Switzerland,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,59.08159,
Switzerland,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,35.5,
Switzerland,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,43.5329,
Switzerland,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,42.6216,Break
Switzerland,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,45.384562,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,5.5682,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,7.1569,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,10.8297,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,20.3514,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,19.0932,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,27.225,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,28.4437,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,36.7398,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,42.351,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,45.5806,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,51.2065,
Turkey,Individuals using the Internet for visiting or interacting with public authorities websites - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,51.5411,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,1.4832,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,2.0811,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2010,Percentage,Units,,5.4957,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2012,Percentage,Units,,7.0684,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2013,Percentage,Units,,6.1518,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2014,Percentage,Units,,11.9693,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2015,Percentage,Units,,12.8048,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2016,Percentage,Units,,16.2864,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2017,Percentage,Units,,22.4702,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2018,Percentage,Units,,25.4923,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2019,Percentage,Units,,29.1866,
Turkey,Individuals using the Internet for downloading official forms - last 12 m (%),All (individuals aged 16-74),2020,Percentage,Units,,24.5323,
Turkey,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2005,Percentage,Units,,0.8394,
Turkey,Individuals using the Internet for sending filled forms via public authorities websites - last 12 m (%),All (individuals aged 16-74),2007,Percentage,Units,,2.1932,
