Country Name,Indicator,data_col,higher_is_better,Pillar,Sub-Pillar,indicator_score,country_sub_pillar_score,country_sub_pillar_rank,country_pillar_score,country_pillar_rank,data_availability,country_pillar_availability,Data Source,Data Link,Year
Iraq,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,2.4115127322698,157,3.419538162037373,149,46.666666666666664,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Paraguay,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,3.2640649597173637,116,4.143585195853625,70,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
North Macedonia,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,3.7099073218543,88,4.014953787505817,91,66.66666666666666,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Barbados,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,4.0489921146614005,62,4.400625345701229,40,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Trinidad and Tobago,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,3.4528537009586246,105,4.706377041255511,11,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Malta,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,4.523843508634182,28,4.696172060834079,12,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Seychelles,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,2.814364,138,3.7091117377777576,125,13.333333333333334,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Bahamas (the),Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,4.0551774,61,4.08664035,78,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Botswana,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,3.0234022542253753,122,3.3942335635563436,152,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Montenegro,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,3.7284342239893644,85,4.1074168833174145,77,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Burkina Faso,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,1.8834451769337,180,2.7129760177107136,185,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Kuwait,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,4.318344975070001,43,4.628201249429223,19,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Tajikistan,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,2.21090446062925,166,3.470483138580563,143,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Malawi,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,2.12767850536075,169,2.8202939819191344,183,53.333333333333336,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Cuba,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,2.9323325563175,128,4.13564365859775,72,40.0,75.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Monaco,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,1.835825,181,3.460569,145,13.333333333333334,50.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Oman,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,3.3213644118248573,115,4.352783440333291,47,46.666666666666664,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Belize,Global Crypto Adoption Index,0.01,True,People,Usage and ownership,1.0499,3.8004107845396,79,4.040635853024242,83,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Turkmenistan,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,1.5501475,188,3.566670375,134,26.666666666666668,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Qatar,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,4.43455935478647,37,4.600220072231306,21,66.66666666666666,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Luxembourg,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,4.690465740573,12,5.008179457919993,1,73.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Bahrain,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,4.343727172251078,42,4.714873138753539,9,86.66666666666667,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Maldives,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,4.031024243619,65,3.9700272911290635,98,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Suriname,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,3.5032662225238,101,3.645082175111859,131,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Fiji,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,3.3666591766388003,112,3.914975729984299,104,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Iceland,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,4.1053768,57,4.911707044359379,3,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Cabo Verde,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,3.9052667188178884,71,4.164660316815828,65,60.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Gabon,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,3.5707020914020005,94,3.8162037450447728,117,46.666666666666664,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Papua New Guinea,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,2.7133473068628,140,3.885600641912979,108,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Guyana,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,3.8865317034278006,72,4.118202741027645,74,33.33333333333333,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Brunei Darussalam,Global Crypto Adoption Index,0.0,True,People,Usage and ownership,1.0,4.603569267468334,21,4.206811054397871,63,60.0,100.0,Chainanalysis: Global Crypto Adoption Index,https://go.chainalysis.com,2019
Finland,Global Wellbeing Initiative (World Happiness Index),7.842,True,People,Digital Wellbeing,4.913157999999999,3.7730689548408676,93,4.639105637572236,17,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Denmark,Global Wellbeing Initiative (World Happiness Index),7.62,True,People,Digital Wellbeing,4.802379999999999,4.663289887634108,13,4.982709388930052,2,85.71428571428571,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Switzerland,Global Wellbeing Initiative (World Happiness Index),7.571,True,People,Digital Wellbeing,4.777929,3.9925254598983124,60,4.586476724962372,25,100.0,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Iceland,Global Wellbeing Initiative (World Happiness Index),7.554,True,People,Digital Wellbeing,4.769446,4.345232340770851,27,4.911707044359379,3,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Netherlands (the),Global Wellbeing Initiative (World Happiness Index),7.464,True,People,Digital Wellbeing,4.7245360000000005,4.31474548085312,31,4.770015093993871,6,100.0,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Norway,Global Wellbeing Initiative (World Happiness Index),7.392,True,People,Digital Wellbeing,4.688608,4.211848229384281,39,4.837057802601171,4,85.71428571428571,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Sweden,Global Wellbeing Initiative (World Happiness Index),7.363,True,People,Digital Wellbeing,4.674137,3.9854924341395352,61,4.722532526286539,8,100.0,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Luxembourg,Global Wellbeing Initiative (World Happiness Index),7.324,True,People,Digital Wellbeing,4.654676,4.689896942266136,11,5.008179457919993,1,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
New Zealand,Global Wellbeing Initiative (World Happiness Index),7.277,True,People,Digital Wellbeing,4.631223,3.9589539904148623,70,4.362434756125244,45,57.14285714285714,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Austria,Global Wellbeing Initiative (World Happiness Index),7.268,True,People,Digital Wellbeing,4.6267320000000005,4.297371073504313,33,4.589197837905657,24,100.0,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Australia,Global Wellbeing Initiative (World Happiness Index),7.183,True,People,Digital Wellbeing,4.584317,3.953170064205935,72,4.396176571446012,41,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Israel,Global Wellbeing Initiative (World Happiness Index),7.157,True,People,Digital Wellbeing,4.571343000000001,3.6720040771221694,104,4.365946188948108,43,57.14285714285714,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Germany,Global Wellbeing Initiative (World Happiness Index),7.155,True,People,Digital Wellbeing,4.570345,4.303048426777546,32,4.600086000901615,22,100.0,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Canada,Global Wellbeing Initiative (World Happiness Index),7.103,True,People,Digital Wellbeing,4.544397,3.8820636050196553,80,4.292329993379108,52,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Ireland,Global Wellbeing Initiative (World Happiness Index),7.085,True,People,Digital Wellbeing,4.535415,4.407978274207875,21,4.751400401976307,7,85.71428571428571,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Costa Rica,Global Wellbeing Initiative (World Happiness Index),7.069,True,People,Digital Wellbeing,4.527431,4.0261780327034185,53,4.617838973202735,20,57.14285714285714,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
United Kingdom of Great Britain and Northern Ireland (the),Global Wellbeing Initiative (World Happiness Index),7.064,True,People,Digital Wellbeing,4.524936,4.019495084641415,54,4.709145729217177,10,100.0,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Czechia,Global Wellbeing Initiative (World Happiness Index),6.965,True,People,Digital Wellbeing,4.475535,4.560643568583608,17,4.563318323009029,29,85.71428571428571,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
United States of America (the),Global Wellbeing Initiative (World Happiness Index),6.951,True,People,Digital Wellbeing,4.468548999999999,3.8744934550108914,82,4.514273187444511,34,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Belgium,Global Wellbeing Initiative (World Happiness Index),6.834,True,People,Digital Wellbeing,4.410166,4.401901082848998,22,4.691428515642487,13,85.71428571428571,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
France,Global Wellbeing Initiative (World Happiness Index),6.69,True,People,Digital Wellbeing,4.33831,4.139341480441602,43,4.555220249348663,31,100.0,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Bahrain,Global Wellbeing Initiative (World Happiness Index),6.647,True,People,Digital Wellbeing,4.316853,3.6507174395288273,106,4.714873138753539,9,57.14285714285714,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Malta,Global Wellbeing Initiative (World Happiness Index),6.602,True,People,Digital Wellbeing,4.294398,3.7374430969081325,98,4.696172060834079,12,42.857142857142854,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
United Arab Emirates (the),Global Wellbeing Initiative (World Happiness Index),6.561,True,People,Digital Wellbeing,4.273939,3.5663931907349182,115,4.574042802666556,27,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Saudi Arabia,Global Wellbeing Initiative (World Happiness Index),6.494,True,People,Digital Wellbeing,4.240506,3.4977594701156307,118,4.421698012611822,38,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Spain,Global Wellbeing Initiative (World Happiness Index),6.491,True,People,Digital Wellbeing,4.239008999999999,3.71156175365379,101,4.561996658295193,30,100.0,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Italy,Global Wellbeing Initiative (World Happiness Index),6.483,True,People,Digital Wellbeing,4.235017,4.133282836265662,44,4.021398258778791,89,100.0,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Slovenia,Global Wellbeing Initiative (World Happiness Index),6.461,True,People,Digital Wellbeing,4.224039,4.36901929192,25,4.669641283241843,14,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Guatemala,Global Wellbeing Initiative (World Happiness Index),6.435,True,People,Digital Wellbeing,4.211065,4.282363997393354,35,3.870708864504422,110,42.857142857142854,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Uruguay,Global Wellbeing Initiative (World Happiness Index),6.431,True,People,Digital Wellbeing,4.2090689999999995,3.7870210041267174,92,4.631005468481117,18,42.857142857142854,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Singapore,Global Wellbeing Initiative (World Happiness Index),6.377,True,People,Digital Wellbeing,4.182123,3.3608919629317526,132,4.573674664348687,28,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Kosovo (UNSCR 1244),Global Wellbeing Initiative (World Happiness Index),6.372,True,People,Digital Wellbeing,4.179628,5.078973166052624,,3.8753115830263116,,28.57142857142857,50.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Slovakia,Global Wellbeing Initiative (World Happiness Index),6.331,True,People,Digital Wellbeing,4.159169,4.476751485819838,20,4.648067251262089,16,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
Brazil,Global Wellbeing Initiative (World Happiness Index),6.33,True,People,Digital Wellbeing,4.15867,3.3259741371517464,136,3.9890389011000753,95,71.42857142857143,100.0,UN Sustainable Development Solutions Network: World Happiness Report,https://worldhappiness.report,2021
