Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Pillar,Sub-Pillar,UN Member States
Oman,2020.0,Households with a computer and with Internet access,94.40521854,5.710820405146,True,People,Usage and ownership,x
Qatar,2020.0,Households with a computer and with Internet access,95.01073505,5.741035678995,True,People,Usage and ownership,x
Saudi Arabia,2020.0,Households with a computer and with Internet access,99.49999331,5.965049666169,True,People,Usage and ownership,x
Somalia,2020.0,Households with a computer and with Internet access,11.9,1.59381,True,People,Usage and ownership,x
United Arab Emirates (the),2020.0,Households with a computer and with Internet access,99.80004251,5.980022121249,True,People,Usage and ownership,x
Cambodia,2020.0,Households with a computer and with Internet access,73.60001003,4.672640500497001,True,People,Usage and ownership,x
Indonesia,2020.0,Households with a computer and with Internet access,78.17634138,4.900999434861999,True,People,Usage and ownership,x
Iran (Islamic Republic of),2020.0,Households with a computer and with Internet access,93.30172743,5.655756198757,True,People,Usage and ownership,x
Republic of Korea (the),2020.0,Households with a computer and with Internet access,99.74851416,5.977450856584,True,People,Usage and ownership,x
Malaysia,2020.0,Households with a computer and with Internet access,91.70617992,5.576138378008,True,People,Usage and ownership,x
Singapore,2020.0,Households with a computer and with Internet access,98.4436591,5.912338589090001,True,People,Usage and ownership,x
Sri Lanka,2020.0,Households with a computer and with Internet access,52.8,3.63472,True,People,Usage and ownership,x
Thailand,2020.0,Households with a computer and with Internet access,85.19992293,5.251476154207,True,People,Usage and ownership,x
Viet Nam,2020.0,Households with a computer and with Internet access,74.80362832,4.732701053168,True,People,Usage and ownership,x
Belarus,2020.0,Households with a computer and with Internet access,76.98680595,4.841641616905001,True,People,Usage and ownership,x
Kazakhstan,2020.0,Households with a computer and with Internet access,92.39570403,5.6105456310970006,True,People,Usage and ownership,x
Russian Federation (the),2020.0,Households with a computer and with Internet access,80.04080566,4.994036202434001,True,People,Usage and ownership,x
Uzbekistan,2020.0,Households with a computer and with Internet access,93.51033767,5.666165849733,True,People,Usage and ownership,x
Albania,2020.0,Households with a computer and with Internet access,83.27987513,5.155665768986999,True,People,Usage and ownership,x
Austria,2020.0,Households with a computer and with Internet access,90.40076082,5.510997964918,True,People,Usage and ownership,x
Belgium,2020.0,Households with a computer and with Internet access,90.86516337,5.534171652163,True,People,Usage and ownership,x
Bosnia and Herzegovina,2020.0,Households with a computer and with Internet access,72.83554192,4.634493541808,True,People,Usage and ownership,x
Bulgaria,2020.0,Households with a computer and with Internet access,78.85020735,4.934625346765001,True,People,Usage and ownership,x
Croatia,2020.0,Households with a computer and with Internet access,84.99896561,5.241448383939,True,People,Usage and ownership,x
Cyprus,2020.0,Households with a computer and with Internet access,92.7761468,5.62952972532,True,People,Usage and ownership,x
Czechia,2020.0,Households with a computer and with Internet access,81.67271413,5.075468435087,True,People,Usage and ownership,x
Denmark,2020.0,Households with a computer and with Internet access,92.53785329,5.617638879171,True,People,Usage and ownership,x
Estonia,2020.0,Households with a computer and with Internet access,90.0,5.4910000000000005,True,People,Usage and ownership,x
Finland,2020.0,Households with a computer and with Internet access,91.07407407,5.544596296093,True,People,Usage and ownership,x
Georgia,2020.0,Households with a computer and with Internet access,83.84336642,5.1837839843580005,True,People,Usage and ownership,x
Germany,2020.0,Households with a computer and with Internet access,92.07629398,5.5946070696020005,True,People,Usage and ownership,x
Greece,2020.0,Households with a computer and with Internet access,80.38166755,5.011045210745,True,People,Usage and ownership,x
Hungary,2020.0,Households with a computer and with Internet access,87.63084244,5.3727790377560005,True,People,Usage and ownership,x
Ireland,2020.0,Households with a computer and with Internet access,91.9998674,5.59079338326,True,People,Usage and ownership,x
Latvia,2020.0,Households with a computer and with Internet access,89.72749767,5.477402133733,True,People,Usage and ownership,x
Lithuania,2020.0,Households with a computer and with Internet access,82.13069553,5.098321706947,True,People,Usage and ownership,x
Luxembourg,2020.0,Households with a computer and with Internet access,93.59986209,5.670633118291001,True,People,Usage and ownership,x
Malta,2020.0,Households with a computer and with Internet access,90.3623821,5.509082866790001,True,People,Usage and ownership,x
Republic of Moldova (the),2020.0,Households with a computer and with Internet access,64.61483143,4.224280088357,True,People,Usage and ownership,x
Montenegro,2020.0,Households with a computer and with Internet access,80.26226583,5.005087064917,True,People,Usage and ownership,x
Netherlands (the),2020.0,Households with a computer and with Internet access,93.75,5.678125,True,People,Usage and ownership,x
North Macedonia,2020.0,Households with a computer and with Internet access,79.9168849,4.98785255651,True,People,Usage and ownership,x
Norway,2020.0,Households with a computer and with Internet access,96.12251686,5.7965135913140005,True,People,Usage and ownership,x
Poland,2020.0,Households with a computer and with Internet access,90.38388072,5.510155647927999,True,People,Usage and ownership,x
Portugal,2020.0,Households with a computer and with Internet access,84.49278057,5.216189750443,True,People,Usage and ownership,x
Romania,2020.0,Households with a computer and with Internet access,86.23980516,5.303366277484,True,People,Usage and ownership,x
Serbia,2020.0,Households with a computer and with Internet access,80.95218011,5.039513787489001,True,People,Usage and ownership,x
Slovakia,2020.0,Households with a computer and with Internet access,85.77874679,5.280359464821,True,People,Usage and ownership,x
Slovenia,2020.0,Households with a computer and with Internet access,89.97491584,5.489748300416,True,People,Usage and ownership,x
Spain,2020.0,Households with a computer and with Internet access,95.37748818,5.759336660182,True,People,Usage and ownership,x
Turkey,2020.0,Households with a computer and with Internet access,90.73163903,5.527508787597,True,People,Usage and ownership,x
United Kingdom of Great Britain and Northern Ireland (the),2020.0,Households with a computer and with Internet access,95.24432725,5.752691929775,True,People,Usage and ownership,x
Argentina,2020.0,Households with a computer and with Internet access,90.0,5.4910000000000005,True,People,Usage and ownership,x
Bolivia (Plurinational State of),2020.0,Households with a computer and with Internet access,55.17787488,3.753375956512,True,People,Usage and ownership,x
Costa Rica,2020.0,Households with a computer and with Internet access,84.69301365,5.226181381135,True,People,Usage and ownership,x
Cuba,2020.0,Households with a computer and with Internet access,33.30908983,2.662123582517,True,People,Usage and ownership,x
Ecuador,2020.0,Households with a computer and with Internet access,53.20949454,3.655153777546,True,People,Usage and ownership,x
Mexico,2020.0,Households with a computer and with Internet access,60.55397014,4.021643109986,True,People,Usage and ownership,x
Paraguay,2020.0,Households with a computer and with Internet access,36.53360808,2.823027043192,True,People,Usage and ownership,x
Peru,2020.0,Households with a computer and with Internet access,38.73349414,2.9328013575860004,True,People,Usage and ownership,x
Iraq,2020,Human Capital Index (HCI),0.4358,3.1746420000000004,True,People,Digital Literacy Skills,x
Ireland,2020,Human Capital Index (HCI),0.9494,5.737506000000001,True,People,Digital Literacy Skills,x
Israel,2020,Human Capital Index (HCI),0.8924,5.453076,True,People,Digital Literacy Skills,x
Italy,2020,Human Capital Index (HCI),0.8466,5.224534,True,People,Digital Literacy Skills,x
Jamaica,2020,Human Capital Index (HCI),0.7142,4.563858,True,People,Digital Literacy Skills,x
Japan,2020,Human Capital Index (HCI),0.8684,5.333316,True,People,Digital Literacy Skills,x
Jordan,2020,Human Capital Index (HCI),0.68,4.3932,True,People,Digital Literacy Skills,x
Kazakhstan,2020,Human Capital Index (HCI),0.8866,5.4241340000000005,True,People,Digital Literacy Skills,x
Kenya,2020,Human Capital Index (HCI),0.5812,3.900188,True,People,Digital Literacy Skills,x
Kiribati,2020,Human Capital Index (HCI),0.6778,4.3822220000000005,True,People,Digital Literacy Skills,x
Kuwait,2020,Human Capital Index (HCI),0.747,4.72753,True,People,Digital Literacy Skills,x
Kyrgyzstan,2020,Human Capital Index (HCI),0.7873,4.9286270000000005,True,People,Digital Literacy Skills,x
Lao People's Democratic Republic (the),2020,Human Capital Index (HCI),0.5539,3.763961,True,People,Digital Literacy Skills,x
Latvia,2020,Human Capital Index (HCI),0.9172,5.576828,True,People,Digital Literacy Skills,x
Lebanon,2020,Human Capital Index (HCI),0.6567,4.276933,True,People,Digital Literacy Skills,x
Lesotho,2020,Human Capital Index (HCI),0.5753,3.870747,True,People,Digital Literacy Skills,x
Liberia,2020,Human Capital Index (HCI),0.3933,2.962567,True,People,Digital Literacy Skills,x
Libya,2020,Human Capital Index (HCI),0.7357,4.671143000000001,True,People,Digital Literacy Skills,x
Liechtenstein,2020,Human Capital Index (HCI),0.8489,5.236011,True,People,Digital Literacy Skills,x
Lithuania,2020,Human Capital Index (HCI),0.9218,5.599782,True,People,Digital Literacy Skills,x
Luxembourg,2020,Human Capital Index (HCI),0.8097,5.040403,True,People,Digital Literacy Skills,x
Madagascar,2020,Human Capital Index (HCI),0.5307,3.648193,True,People,Digital Literacy Skills,x
Malawi,2020,Human Capital Index (HCI),0.4812,3.4011880000000003,True,People,Digital Literacy Skills,x
Malaysia,2020,Human Capital Index (HCI),0.7513,4.748987,True,People,Digital Literacy Skills,x
Maldives,2020,Human Capital Index (HCI),0.6886,4.436114,True,People,Digital Literacy Skills,x
Mali,2020,Human Capital Index (HCI),0.2274,2.134726,True,People,Digital Literacy Skills,x
Malta,2020,Human Capital Index (HCI),0.829,5.13671,True,People,Digital Literacy Skills,x
Marshall Islands (the),2020,Human Capital Index (HCI),0.7506,4.745494000000001,True,People,Digital Literacy Skills,x
Mauritania,2020,Human Capital Index (HCI),0.3575,2.783925,True,People,Digital Literacy Skills,x
Afghanistan,2020,Human Capital Index (HCI),0.3728,2.860272,True,People,Digital Literacy Skills,x
Mauritius,2020,Human Capital Index (HCI),0.7911,4.947589000000001,True,People,Digital Literacy Skills,x
Mexico,2020,Human Capital Index (HCI),0.7727,4.855773000000001,True,People,Digital Literacy Skills,x
Micronesia (Federated States of),2020,Human Capital Index (HCI),0.6747,4.366753,True,People,Digital Literacy Skills,x
Monaco,2020,Human Capital Index (HCI),0.8187,5.085313,True,People,Digital Literacy Skills,x
Mongolia,2020,Human Capital Index (HCI),0.8063,5.023437,True,People,Digital Literacy Skills,x
Montenegro,2020,Human Capital Index (HCI),0.8239,5.111261,True,People,Digital Literacy Skills,x
Albania,2020,Human Capital Index (HCI),0.8001,4.9924990000000005,True,People,Digital Literacy Skills,x
Algeria,2020,Human Capital Index (HCI),0.6966,4.476034,True,People,Digital Literacy Skills,x
Andorra,2020,Human Capital Index (HCI),0.7448,4.716552,True,People,Digital Literacy Skills,x
Angola,2020,Human Capital Index (HCI),0.5295,3.642205,True,People,Digital Literacy Skills,x
Antigua and Barbuda,2020,Human Capital Index (HCI),0.7518,4.751482,True,People,Digital Literacy Skills,x
Argentina,2020,Human Capital Index (HCI),0.91,5.540900000000001,True,People,Digital Literacy Skills,x
Armenia,2020,Human Capital Index (HCI),0.7872,4.928128,True,People,Digital Literacy Skills,x
Morocco,2020,Human Capital Index (HCI),0.6152,4.069848,True,People,Digital Literacy Skills,x
Mozambique,2020,Human Capital Index (HCI),0.4222,3.1067780000000003,True,People,Digital Literacy Skills,x
Myanmar,2020,Human Capital Index (HCI),0.5125,3.557375,True,People,Digital Literacy Skills,x
Namibia,2020,Human Capital Index (HCI),0.6558,4.272442,True,People,Digital Literacy Skills,x
Nauru,2020,Human Capital Index (HCI),0.6006,3.996994,True,People,Digital Literacy Skills,x
Dominica,2020,Human Capital Index (HCI),0.6698,4.342302,True,People,Digital Literacy Skills,x
Dominican Republic (the),2020,Human Capital Index (HCI),0.7419,4.702081,True,People,Digital Literacy Skills,x
Ecuador,2020,Human Capital Index (HCI),0.7793,4.888707,True,People,Digital Literacy Skills,x
Egypt,2020,Human Capital Index (HCI),0.6192,4.089808,True,People,Digital Literacy Skills,x
El Salvador,2020,Human Capital Index (HCI),0.6242,4.114758,True,People,Digital Literacy Skills,x
Equatorial Guinea,2020,Human Capital Index (HCI),0.5547,3.767953,True,People,Digital Literacy Skills,x
Eritrea,2020,Human Capital Index (HCI),0.3759,2.875741,True,People,Digital Literacy Skills,x
Estonia,2020,Human Capital Index (HCI),0.9266,5.623734,True,People,Digital Literacy Skills,x
Nepal,2020,Human Capital Index (HCI),0.5405,3.697095,True,People,Digital Literacy Skills,x
Netherlands (the),2020,Human Capital Index (HCI),0.9349,5.665151,True,People,Digital Literacy Skills,x
New Zealand,2020,Human Capital Index (HCI),0.9516,5.748484,True,People,Digital Literacy Skills,x
Nicaragua,2020,Human Capital Index (HCI),0.6133,4.060366999999999,True,People,Digital Literacy Skills,x
Niger (the),2020,Human Capital Index (HCI),0.1304,1.650696,True,People,Digital Literacy Skills,x
Nigeria,2020,Human Capital Index (HCI),0.4507,3.248993,True,People,Digital Literacy Skills,x
Norway,2020,Human Capital Index (HCI),0.9392,5.6866080000000006,True,People,Digital Literacy Skills,x
Oman,2020,Human Capital Index (HCI),0.7751,4.867749,True,People,Digital Literacy Skills,x
Pakistan,2020,Human Capital Index (HCI),0.3818,2.905182,True,People,Digital Literacy Skills,x
Palau,2020,Human Capital Index (HCI),0.8816,5.399184000000001,True,People,Digital Literacy Skills,x
Panama,2020,Human Capital Index (HCI),0.7421,4.703079000000001,True,People,Digital Literacy Skills,x
Papua New Guinea,2020,Human Capital Index (HCI),0.5013,3.501487,True,People,Digital Literacy Skills,x
Paraguay,2020,Human Capital Index (HCI),0.6968,4.477032,True,People,Digital Literacy Skills,x
Peru,2020,Human Capital Index (HCI),0.794,4.962060000000001,True,People,Digital Literacy Skills,x
Philippines (the),2020,Human Capital Index (HCI),0.7544,4.764456,True,People,Digital Literacy Skills,x
Poland,2020,Human Capital Index (HCI),0.9001,5.491499,True,People,Digital Literacy Skills,x
Portugal,2020,Human Capital Index (HCI),0.8463,5.223037000000001,True,People,Digital Literacy Skills,x
Qatar,2020,Human Capital Index (HCI),0.6698,4.342302,True,People,Digital Literacy Skills,x
Republic of Korea (the),2020,Human Capital Index (HCI),0.8997,5.489503000000001,True,People,Digital Literacy Skills,x
Republic of Moldova (the),2020,Human Capital Index (HCI),0.7432,4.708568,True,People,Digital Literacy Skills,x
Romania,2020,Human Capital Index (HCI),0.7995,4.989505,True,People,Digital Literacy Skills,x
Russian Federation (the),2020,Human Capital Index (HCI),0.8833,5.407667,True,People,Digital Literacy Skills,x
Australia,2020,Human Capital Index (HCI),1.0,5.99,True,People,Digital Literacy Skills,x
Austria,2020,Human Capital Index (HCI),0.9032,5.5069680000000005,True,People,Digital Literacy Skills,x
Azerbaijan,2020,Human Capital Index (HCI),0.7713,4.848787,True,People,Digital Literacy Skills,x
Bahamas (the),2020,Human Capital Index (HCI),0.7546,4.765454,True,People,Digital Literacy Skills,x
Chad,2020,Human Capital Index (HCI),0.1782,1.889218,True,People,Digital Literacy Skills,x
Chile,2020,Human Capital Index (HCI),0.8643,5.312857,True,People,Digital Literacy Skills,x
China,2020,Human Capital Index (HCI),0.7396,4.690604,True,People,Digital Literacy Skills,x
Bahrain,2020,Human Capital Index (HCI),0.8439,5.211061,True,People,Digital Literacy Skills,x
Bangladesh,2020,Human Capital Index (HCI),0.5731,3.859769,True,People,Digital Literacy Skills,x
Barbados,2020,Human Capital Index (HCI),0.8549,5.265951,True,People,Digital Literacy Skills,x
Belarus,2020,Human Capital Index (HCI),0.8912,5.447088,True,People,Digital Literacy Skills,x
Belgium,2020,Human Capital Index (HCI),0.9521,5.750979,True,People,Digital Literacy Skills,x
