base_country_code,base_country_name,base_lat,base_long,base_country_wb_income,base_country_wb_region,target_country_code,target_country_name,target_lat,target_long,target_country_wb_income,target_country_wb_region,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,-0.73,-0.43,-0.89,-0.57,-0.28,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,at,Austria,47.516231,14.550072,High Income,Europe & Central Asia,-0.28,-0.19,-0.16,-0.29,-0.26,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,by,Belarus,53.709807,27.953389,Upper Middle Income,Europe & Central Asia,0.51,0.91,0.97,1.31,1.06,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,-0.08,-0.1,-0.22,-0.3,-0.51,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,br,Brazil,-14.235004,-51.92528,Upper Middle Income,Latin America & Caribbean,0.37,0.8,0.85,0.87,0.91,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,bg,Bulgaria,42.733883,25.48583,Upper Middle Income,Europe & Central Asia,0.12,0.05,0.08,0.01,0.01,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,ca,Canada,56.130366,-106.346771,High Income,North America,-0.16,-0.51,-0.5,-0.27,-0.33,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,-0.08,0.11,0.15,0.13,0.16,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,hr,Croatia,45.1,15.2,High Income,Europe & Central Asia,0.11,0.1,0.08,0.02,0.04,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,cz,Czech Republic,49.817492,15.472962,High Income,Europe & Central Asia,0,-0.1,-0.38,-0.51,-0.21,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,dk,Denmark,56.26392,9.501785,High Income,Europe & Central Asia,-0.15,-0.09,-0.12,0.07,-0.13,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,eg,"Egypt, Arab Rep.",26.820553,30.802498,Lower Middle Income,Middle East & North Africa,0.14,0.19,0.21,0.12,0.19,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,fi,Finland,61.92411,25.748151,High Income,Europe & Central Asia,-0.05,0.26,0.04,0.08,-0.04,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,0.65,0.44,0.1,-0.29,-0.49,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-2.9,-1.97,-0.99,-1.63,-2.2,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,gr,Greece,39.074208,21.824312,High Income,Europe & Central Asia,0.21,0.12,0.19,0.16,0.06,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,hu,Hungary,47.162494,19.503304,High Income,Europe & Central Asia,-0.01,0.26,0.01,0.01,0,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,in,India,20.593684,78.96288,Lower Middle Income,South Asia,-1.49,0.02,1.49,2.39,2.17,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,ie,Ireland,53.41291,-8.24389,High Income,Europe & Central Asia,-0.37,0.07,0.3,0.66,0.52,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,0.9,0.57,0.63,0.61,0.3,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,jp,Japan,36.204824,138.252924,High Income,East Asia & Pacific,-0.06,-0.04,-0.02,-0.11,-0.05,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,0.09,0,0.02,-0.02,0.01,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,lt,Lithuania,55.169438,23.881275,High Income,Europe & Central Asia,0.08,0.05,0.07,0.05,0.01,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,lu,Luxembourg,49.815273,6.129583,High Income,Europe & Central Asia,-0.4,-0.39,-0.49,-0.41,-0.39,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,mt,Malta,35.937496,14.375416,High Income,Middle East & North Africa,-0.2,-0.26,-0.15,-0.1,-0.11,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,mx,Mexico,23.634501,-102.552784,Upper Middle Income,Latin America & Caribbean,0.07,0.12,0.09,0.1,0.15,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.6,-0.52,-0.64,-0.82,-1.1,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,nz,New Zealand,-40.900557,174.885971,High Income,East Asia & Pacific,-0.19,-0.08,-0.09,-0.01,-0.05,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,ng,Nigeria,9.081999,8.675277,Lower Middle Income,Sub-Saharan Africa,-1.36,-0.62,-0.2,-0.27,0.02,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,no,Norway,60.472024,8.468946,High Income,Europe & Central Asia,-0.63,0.19,-0.06,-0.25,-0.15,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,0.22,0.13,0.1,-0.05,-0.06,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,-0.08,0.01,0.03,0.06,0.04,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,ro,Romania,45.943161,24.96676,Upper Middle Income,Europe & Central Asia,0.19,0.22,0.09,0.12,0.08,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,sa,Saudi Arabia,23.885942,45.079162,High Income,Middle East & North Africa,-0.13,0.03,0.03,0.03,-0.02,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,sg,Singapore,1.352083,103.819836,High Income,East Asia & Pacific,0.03,-0.09,0.08,-0.08,-0.1,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,sk,Slovak Republic,48.669026,19.699024,High Income,Europe & Central Asia,0.05,0.05,0,0.06,-0.07,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,za,South Africa,-30.559482,22.937506,Upper Middle Income,Sub-Saharan Africa,-0.19,-0.18,-0.01,-0.02,0.13,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,-0.31,-0.54,-0.79,-0.78,-0.52,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,se,Sweden,60.128161,18.643501,High Income,Europe & Central Asia,-0.07,-0.43,-0.4,-0.46,-0.47,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,-1.6,-1.55,-1.21,-1.41,-1.17,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,th,Thailand,15.870032,100.992541,Upper Middle Income,East Asia & Pacific,-0.05,0,-0.03,-0.03,0.05,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,0.3,0.71,1.1,0.89,0.72,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,ua,Ukraine,48.379433,31.16558,Lower Middle Income,Europe & Central Asia,7.42,7.17,4.94,4.09,4.68,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,-0.73,-0.34,-0.18,0.06,-0.01,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,-6.48,-3.87,0.36,0.73,0.95,,,,,,,,,
pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,us,United States,37.09024,-95.712891,High Income,North America,2.52,1.19,0.35,0.89,-2.07,,,,,,,,,
pr,Puerto Rico,18.220833,-66.590149,High Income,Latin America & Caribbean,do,Dominican Republic,18.735693,-70.162651,Upper Middle Income,Latin America & Caribbean,0.21,0.02,-0.07,-0.02,0.42,,,,,,,,,
pr,Puerto Rico,18.220833,-66.590149,High Income,Latin America & Caribbean,mx,Mexico,23.634501,-102.552784,Upper Middle Income,Latin America & Caribbean,0.52,0.24,0.18,-0.05,0.01,,,,,,,,,
pr,Puerto Rico,18.220833,-66.590149,High Income,Latin America & Caribbean,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,0.75,0.28,-0.55,-0.12,-0.08,,,,,,,,,
pr,Puerto Rico,18.220833,-66.590149,High Income,Latin America & Caribbean,us,United States,37.09024,-95.712891,High Income,North America,-37.01,-19.37,-37.42,-34.68,-15.99,,,,,,,,,
ps,West Bank and Gaza,31.952162,35.233154,Lower Middle Income,Middle East & North Africa,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-1.29,-2.91,-2.3,-2.53,-2.33,,,,,,,,,
ps,West Bank and Gaza,31.952162,35.233154,Lower Middle Income,Middle East & North Africa,il,Israel,31.046051,34.851612,High Income,Middle East & North Africa,23.38,20.04,7.76,4.64,3.76,,,,,,,,,
ps,West Bank and Gaza,31.952162,35.233154,Lower Middle Income,Middle East & North Africa,jo,Jordan,30.585164,36.238414,Upper Middle Income,Middle East & North Africa,-3.23,-2.7,-0.12,-1.27,-0.39,,,,,,,,,
ps,West Bank and Gaza,31.952162,35.233154,Lower Middle Income,Middle East & North Africa,sa,Saudi Arabia,23.885942,45.079162,High Income,Middle East & North Africa,-7.02,-4.81,-0.19,-0.47,-1.21,,,,,,,,,
ps,West Bank and Gaza,31.952162,35.233154,Lower Middle Income,Middle East & North Africa,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,-17.47,-12.6,-8.44,-9.28,-9.76,,,,,,,,,
ps,West Bank and Gaza,31.952162,35.233154,Lower Middle Income,Middle East & North Africa,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,0.92,-1.02,-3.85,-1,-1.17,,,,,,,,,
ps,West Bank and Gaza,31.952162,35.233154,Lower Middle Income,Middle East & North Africa,us,United States,37.09024,-95.712891,High Income,North America,11.46,-1.46,-4.65,-4.22,-4.49,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,ao,Angola,-11.202692,17.873887,Lower Middle Income,Sub-Saharan Africa,-2.69,1.48,1.78,1.61,1.55,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,-0.28,-0.3,-0.01,0,0.15,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,at,Austria,47.516231,14.550072,High Income,Europe & Central Asia,-0.1,0.01,-0.02,-0.12,-0.06,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,-0.65,-0.73,-0.43,-0.46,-0.65,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,br,Brazil,-14.235004,-51.92528,Upper Middle Income,Latin America & Caribbean,5.62,9.82,19.94,36.47,40.21,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,ca,Canada,56.130366,-106.346771,High Income,North America,-0.11,-0.3,-0.15,0.12,0.09,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,cl,Chile,-35.675147,-71.542969,High Income,Latin America & Caribbean,-0.06,0.07,0.03,0.04,0.14,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,0.03,-0.05,0.04,0.01,0.13,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,co,Colombia,4.570868,-74.297333,Upper Middle Income,Latin America & Caribbean,-0.03,0.13,0.13,0.18,0.26,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,cz,Czech Republic,49.817492,15.472962,High Income,Europe & Central Asia,-0.12,-0.07,-0.1,-0.15,-0.03,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,dk,Denmark,56.26392,9.501785,High Income,Europe & Central Asia,-0.26,-0.32,-0.21,-0.17,-0.13,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,fi,Finland,61.92411,25.748151,High Income,Europe & Central Asia,-0.07,0.06,0.06,0.04,-0.03,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,-0.88,-0.19,-0.03,-0.19,-0.17,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,-1.4,-1.23,-0.83,-1.2,-0.8,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,hu,Hungary,47.162494,19.503304,High Income,Europe & Central Asia,0.03,-0.05,0.08,-0.02,0.08,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,in,India,20.593684,78.96288,Lower Middle Income,South Asia,0.18,0.28,0.26,0.37,0.62,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,ie,Ireland,53.41291,-8.24389,High Income,Europe & Central Asia,-0.68,-0.55,0.07,0.47,0.34,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,0.18,0.41,0.76,1.06,0.93,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,lu,Luxembourg,49.815273,6.129583,High Income,Europe & Central Asia,-0.36,-0.49,-0.44,-0.55,-0.69,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,mx,Mexico,23.634501,-102.552784,Upper Middle Income,Latin America & Caribbean,0.03,-0.04,0.03,0.22,0.2,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,mz,Mozambique,-18.665695,35.529562,Low Income,Sub-Saharan Africa,-0.68,0.09,0.68,0.55,0.47,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.62,-0.4,-0.74,-0.84,-1.1,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,no,Norway,60.472024,8.468946,High Income,Europe & Central Asia,-0.32,0.08,0,-0.17,-0.12,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,-0.19,-0.12,-0.1,0.05,0.07,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,-0.16,-0.17,0.04,-0.03,0.09,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,ro,Romania,45.943161,24.96676,Upper Middle Income,Europe & Central Asia,0.05,0.03,0.02,0.09,-0.02,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,sa,Saudi Arabia,23.885942,45.079162,High Income,Middle East & North Africa,-0.13,-0.12,0.05,0.08,-0.01,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,sg,Singapore,1.352083,103.819836,High Income,East Asia & Pacific,-0.02,-0.02,0.05,0,0.09,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,za,South Africa,-30.559482,22.937506,Upper Middle Income,Sub-Saharan Africa,0.07,0.14,0.16,0.33,0.43,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,-0.77,-1.36,-0.83,-0.71,-0.95,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,se,Sweden,60.128161,18.643501,High Income,Europe & Central Asia,-0.19,-0.22,0.07,-0.08,-0.08,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,-1.53,-1.85,-1.08,-0.62,-0.66,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,0.07,0.06,0.13,0.26,0.16,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,-0.66,-0.2,-0.03,0.32,0.33,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,-9.5,-7.61,-3.47,-2.57,-2.33,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,us,United States,37.09024,-95.712891,High Income,North America,0.66,0.68,1.2,1.39,0.95,,,,,,,,,
pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,ve,"Venezuela, RB",6.42375,-66.58973,Upper Middle Income,Latin America & Caribbean,0.43,0.7,1.21,1.84,1.49,,,,,,,,,
py,Paraguay,-23.442503,-58.443832,Upper Middle Income,Latin America & Caribbean,ar,Argentina,-38.416097,-63.616672,High Income,Latin America & Caribbean,2.48,2.1,-4.12,-18.28,-5.56,,,,,,,,,
py,Paraguay,-23.442503,-58.443832,Upper Middle Income,Latin America & Caribbean,br,Brazil,-14.235004,-51.92528,Upper Middle Income,Latin America & Caribbean,2.57,3.07,2.95,5.09,2.12,,,,,,,,,
py,Paraguay,-23.442503,-58.443832,Upper Middle Income,Latin America & Caribbean,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,1.84,0.39,0.2,0.17,-1.19,,,,,,,,,
py,Paraguay,-23.442503,-58.443832,Upper Middle Income,Latin America & Caribbean,us,United States,37.09024,-95.712891,High Income,North America,9.13,4.98,2.48,1.96,0.98,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,dz,Algeria,28.033886,1.659626,Upper Middle Income,Middle East & North Africa,0.96,0.92,1.1,1.6,1.85,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,-0.68,-3.54,-5.13,-6.24,-4.73,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,bh,Bahrain,25.930414,50.637772,High Income,Middle East & North Africa,1.35,0.15,-0.81,-1.24,-0.43,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,bd,Bangladesh,23.684994,90.356331,Lower Middle Income,South Asia,0.65,0.29,0,0.49,0.37,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,0.37,0.04,-0.18,-0.16,-0.24,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,br,Brazil,-14.235004,-51.92528,Upper Middle Income,Latin America & Caribbean,0.63,0.75,0.55,1.05,0.59,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,ca,Canada,56.130366,-106.346771,High Income,North America,-2.12,-4.88,-6.21,-7.04,-6.64,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,-0.07,-0.11,-0.18,-0.35,-0.06,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,dk,Denmark,56.26392,9.501785,High Income,Europe & Central Asia,0.35,-1.29,-1.19,-0.53,-0.29,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,eg,"Egypt, Arab Rep.",26.820553,30.802498,Lower Middle Income,Middle East & North Africa,15.62,13.92,1.74,-5.52,-8.74,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,2.09,0.95,-1.47,-0.55,-1.03,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,0.15,-1.16,-1.27,-1.19,-1.11,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,gr,Greece,39.074208,21.824312,High Income,Europe & Central Asia,1.46,0.55,-0.32,0.09,-0.28,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,hk,"Hong Kong SAR, China",22.396428,114.109497,High Income,East Asia & Pacific,-0.02,0.07,-0.05,-0.36,-0.03,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,in,India,20.593684,78.96288,Lower Middle Income,South Asia,71.44,59.31,33.18,52.77,51.95,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,id,Indonesia,-0.789275,113.921327,Lower Middle Income,East Asia & Pacific,1.55,-0.44,-0.79,-0.5,0.18,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,iq,Iraq,33.223191,43.679291,Upper Middle Income,Middle East & North Africa,-0.07,-0.13,0.11,-0.43,-0.15,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,ie,Ireland,53.41291,-8.24389,High Income,Europe & Central Asia,0.48,-0.13,-0.58,-0.73,-0.47,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,1.31,0.94,-0.53,-0.1,-0.19,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,jo,Jordan,30.585164,36.238414,Upper Middle Income,Middle East & North Africa,5.04,6.48,1.95,0.89,5.01,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,ke,Kenya,-0.023559,37.906193,Lower Middle Income,Sub-Saharan Africa,0.59,0.22,0.02,-0.07,0.82,,,,,,,,,
qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,0,0.07,-0.02,-0.23,-0.08,,,,,,,,,
